Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2025. 9. 7",札幌,2札6,1勝,１勝ｸﾗｽ,2,2,ジュンラトゥール,牡,4,斎藤新, 58 ,14,5,１, ,ダ1700,稍,,(栗),浜田多実,1457,-0.5,14,14,8,37.5,464,+2,B
,"2025. 9. 7",札幌,2札6,ｵｰﾌﾟﾝ,丹頂ＳＨ,6,7,ミステリーウェイ,セ,7,松本大輝, 55 ,12,9,１, ,芝2600,稍,,(栗),小林真也,2448,-0.3,1,1,1,36.4,502,0,
,"2025. 9. 7",札幌,2札6,2勝,ＨＴＢ賞･2勝,7,12,タイキラフター,牡,5,佐々木大, 58 ,14,5,１, ,芝1800,稍,,(美),大竹正博,1496,-0.2,11,10,9,36.1,532,+6,
,"2025. 9. 7",札幌,2札6,2勝,旭川特別･2勝,3,4,トーセンサウダージ,牡,5,古川吉洋, 58 ,14,4,１, ,ダ1700,稍,,(美),杉浦宏昭,1453,-0.3,12,8,3,36.6,528,-2,
,"2025. 9. 7",札幌,2札6,1勝,１勝ｸﾗｽ,8,15,ブルーアイドガール,牝,4,小林美駒,53▲,16,1,１, ,芝1200,稍,,(栗),吉岡辰弥,1100,-0.2,,5,4,35.1,462,+4,
,"2025. 9. 7",札幌,2札6,1勝,１勝ｸﾗｽ・牝,7,11,トゥルブレンツ,牝,5,舟山瑠泉,53▲,13,7,１, ,芝1800,稍,,(栗),小栗実,1508,-0.1,11,4,2,38.2,442,-4,
,"2025. 9. 7",札幌,2札6,1勝,１勝ｸﾗｽ,6,8,サードウインド,牝,3,丹内祐次, 54 ,12,3,１, ,ダ1000,稍,,(美),西田雄一,0589,-0.1,,1,1,35.4,446,+2,
,"2025. 9. 7",札幌,2札6,未勝利,未勝利,5,8,ドゥラエテルノ,牡,3,浜中俊, 57 ,14,3,１, ,ダ1700,稍,,(栗),武幸四郎,1462,-0.0,9,2,2,38.6,472,-4,
,"2025. 9. 7",札幌,2札6,未勝利,未勝利,5,10,グリフォン,牝,3,斎藤新, 55 ,16,6,１, ,芝1200,稍,,(栗),小椋研介,1105,-0.1,,2,2,35.8,424,-2,
,"2025. 9. 7",札幌,2札6,未勝利,未勝利・牝,6,10,カスバートテソーロ,牝,3,丹内祐次, 55 ,14,1,１, ,ダ1700,稍,,(美),畠山吉宏,1459,-0.6,10,1,1,38.2,442,-4,
,"2025. 9. 7",札幌,2札6,未勝利,未勝利*,4,4,アッカン,牡,2,浜中俊, 55 ,10,2,１, ,芝2000,稍,,(美),奥村武,2066,-0.1,2,3,3,36.7,456,+2,
,"2025. 9. 7",札幌,2札6,未勝利,未勝利*,7,7,グロリアスマーチ,牡,2,佐々木大, 55 ,8,1,１, ,芝1500,稍,,(栗),須貝尚介,1322,-0.3,4,4,4,35.9,496,-6,
,"2025. 9. 6",札幌,2札5,1勝,１勝ｸﾗｽ,3,3,メイショウツヨキ,牡,3,横山和生, 55 ,14,7,１, ,ダ1700,良,,(栗),飯田祐史,1465,-0.1,11,7,4,37.6,486,+36,
,"2025. 9. 6",札幌,2札5,Ｇ３,札幌２歳G3,4,4,ショウナンガルフ,牡,2,池添謙一, 55 ,12,1,１, ,芝1800,良,,(栗),須貝尚介,1506,-0.0,9,11,9,35.0,472,-2,
,"2025. 9. 6",札幌,2札5,2勝,札幌スポ･2勝,5,10,サウンドモリアーナ,牝,3,武豊, 54 ,16,4,１, ,芝1200,良,,(栗),武英智,1093,-0.0,,5,6,34.5,442,+2,
,"2025. 9. 6",札幌,2札5,1勝,富良野特･1勝,4,6,ウイントレメンデス,牡,4,横山和生, 58 ,15,2,１, ,芝2000,良,,(栗),長谷川浩,2020,-0.2,8,7,3,35.8,482,-4,
,"2025. 9. 6",札幌,2札5,1勝,１勝ｸﾗｽ・牝,1,1,ルージュミラージュ,牝,3,森田誠也,50▲,14,3,１, ,ダ1700,良,,(栗),武幸四郎,1455,-0.5,3,2,2,39.1,448,-4,
,"2025. 9. 6",札幌,2札5,1勝,１勝ｸﾗｽ,8,14,ダノンミッション,牡,3,佐々木大, 56 ,14,1,１, ,芝1500,良,,(美),堀宣行,1294,-0.1,6,8,6,35.4,468,-4,B
,"2025. 9. 6",札幌,2札5,未勝利,未勝利,1,1,ライラックデューン,牝,3,和田陽希,52▲,14,4,１, ,ダ1700,良,,(栗),緒方努,1467,-0.1,9,10,9,38.8,462,0,
,"2025. 9. 6",札幌,2札5,新馬,新馬,5,5,リリージョワ,牝,2,浜中俊, 55 ,11,1,１, ,芝1500,良,,(栗),武幸四郎,1294,-0.5,4,2,2,35.2,444,,
,"2025. 9. 6",札幌,2札5,未勝利,未勝利,3,6,ラファヴォリット,牝,3,小林美駒,52▲,16,8,１, ,芝2000,良,,(美),黒岩陽一,2024,-0.1,4,3,2,36.6,468,+2,
,"2025. 9. 6",札幌,2札5,未勝利,未勝利,2,2,サツキレジーナ,牝,3,古川吉洋, 55 ,12,3,１, ,ダ1000,良,,(美),石栗龍彦,0589,-0.4,,1,1,35.7,436,+4,
,"2025. 9. 6",札幌,2札5,未勝利,未勝利*,8,11,ラスベガスサイン,牝,2,小林美駒,52▲,11,2,１, ,芝1200,良,,(栗),長谷川浩,1097,-0.9,,1,1,35.0,400,+6,
,"2025. 9. 6",札幌,2札5,未勝利,未勝利*,5,5,リピース,牝,2,小林美駒,52▲,10,1,１, ,ダ1700,良,,(栗),前川恭子,1488,-0.0,1,5,5,38.4,422,-2,
,"2025. 8.31",札幌,2札4,1勝,１勝ｸﾗｽ,8,11,アイオリア,牡,3,横山和生, 55 ,12,3,１, ,ダ1700,稍,,(美),奥村武,1454,-0.1,12,10,7,36.4,520,+2,
,"2025. 8.31",札幌,2札4,3勝,日高Ｓ･3勝,6,9,リラボニート,牝,4,浜中俊, 56 ,13,3,１, ,芝1500,稍,,(栗),須貝尚介,1295,-0.3,4,3,2,35.4,468,+2,
,"2025. 8.31",札幌,2札4,2勝,ＨＢＣＨ･2勝,8,15,ロードマイライフ,牡,4,横山和生, 56 ,16,2,１, ,芝1200,稍,,(栗),杉山晴紀,1096,-0.1,,5,5,34.7,494,-2,B
,"2025. 8.31",札幌,2札4,1勝,北辰特別･1勝,1,1,ボンドロア,牡,3,横山典弘, 55 ,14,7,１, ,芝2600,稍,,(栗),松永幹夫,2428,-0.5,4,4,3,36.4,476,+6,
,"2025. 8.31",札幌,2札4,1勝,１勝ｸﾗｽ・牝,7,11,タイヨウフレア,牝,3,横山武史, 53 ,13,5,１, ,ダ1700,稍,,(美),杉浦宏昭,1451,-0.1,12,11,8,36.1,498,+2,
,"2025. 8.31",札幌,2札4,1勝,１勝ｸﾗｽ,4,5,マイネルフーガ,牡,3,横山武史, 55 ,13,1,１, ,芝1800,稍,,(美),鈴木慎太,1494,-0.1,2,2,1,36.9,488,+10,
,"2025. 8.31",札幌,2札4,未勝利,未勝利,5,8,サトミノエンジェル,牡,3,横山武史, 57 ,14,1,１, ,ダ1700,稍,,(美),鈴木伸尋,1458,-0.6,4,1,1,37.4,524,+10,B
,"2025. 8.31",札幌,2札4,新馬,新馬,7,7,エリプティクカーブ,牡,2,横山武史, 55 ,8,3,１, ,芝1800,稍,,(美),萩原清,1516,-0.2,2,1,1,35.3,468,,
,"2025. 8.31",札幌,2札4,未勝利,未勝利,1,2,エオアリイ,牡,3,舟山瑠泉,54▲,16,2,１, ,芝2000,稍,,(美),田中博康,2028,-0.1,5,4,2,37.4,464,+4,B
,"2025. 8.31",札幌,2札4,未勝利,未勝利,1,1,タイセイアビリティ,牡,3,斎藤新, 57 ,12,2,１, ,ダ1000,稍,*,(栗),小林真也,0586,-0.0,,4,3,34.9,476,0,B
,"2025. 8.31",札幌,2札4,未勝利,未勝利・牝,4,6,ユージュアーナ,牝,3,斎藤新, 55 ,14,2,１, ,ダ1700,稍,,(栗),奥村豊,1462,-0.4,1,1,1,38.8,462,+2,B
,"2025. 8.31",札幌,2札4,未勝利,未勝利*,8,10,ファニーバニー,牝,2,横山武史, 55 ,10,1,１, ,芝1200,稍,,(栗),杉山佳明,1109,-0.1,,2,2,36.0,434,+6,
,"2025. 8.30",札幌,2札3,1勝,１勝ｸﾗｽ,8,16,ムチャスグラシアス,牝,4,佐々木大, 56 ,16,8,１, ,芝1200,稍,,(美),菊川正達,1102,-0.4,,4,3,35.0,450,0,
,"2025. 8.30",札幌,2札3,2勝,札幌日刊･2勝,6,10,ミラージュナイト,牡,3,丹内祐次, 55 ,14,1,１, ,芝2000,稍,,(栗),辻野泰之,2035,-0.4,9,5,3,36.2,486,-6,
,"2025. 8.30",札幌,2札3,2勝,千歳特別･2勝,5,7,ベンヌ,牡,3,横山武史, 55 ,14,1,１, ,ダ1700,重,,(美),久保田貴,1429,-0.4,3,3,2,37.4,508,-2,
,"2025. 8.30",札幌,2札3,ｵｰﾌﾟﾝ,すずらん,2,2,ビッグカレンルーフ,牝,2,石川倭, 55 ,13,5,１, ,芝1200,稍,,[地],米川昇,1107,-0.2,,12,10,35.1,434,-4,
,"2025. 8.30",札幌,2札3,1勝,１勝ｸﾗｽ,6,6,プチブール,牝,4,横山和生, 56 ,11,1,１, ,ダ1700,重,,(美),小西一男,1445,-0.5,10,6,1,36.6,448,+4,
,"2025. 8.30",札幌,2札3,1勝,１勝ｸﾗｽ,6,7,ミニョンマルーン,牝,3,小林美駒,51▲,12,1,１, ,ダ1000,重,,(美),伊藤圭三,0579,-0.1,,2,2,34.6,472,-4,
,"2025. 8.30",札幌,2札3,未勝利,未勝利,1,2,スタードメイソン,牝,3,和田陽希,52▲,16,13,１, ,芝2000,稍,,(栗),藤原英昭,2039,-0.2,10,10,5,37.1,388,-12,
,"2025. 8.30",札幌,2札3,新馬,新馬,8,12,リュウカルネ,牡,2,横山武史, 55 ,13,1,１, ,ダ1700,重,,(美),伊藤圭三,1463,-0.6,2,2,2,37.6,502,,
,"2025. 8.30",札幌,2札3,未勝利,未勝利,6,9,トレヴィ,牝,3,武豊, 55 ,14,1,１, ,芝1500,稍,,(美),木村哲也,1308,-0.0,1,1,1,36.6,458,+14,
,"2025. 8.30",札幌,2札3,未勝利,未勝利,5,8,オロパタジン,牡,3,小林美駒,54▲,14,2,１, ,ダ1700,重,,(美),相沢郁,1451,-0.4,1,1,1,38.6,466,-4,
,"2025. 8.30",札幌,2札3,未勝利,未勝利*,3,3,ノチェセラーダ,牡,2,横山武史, 55 ,7,2,１, ,芝1800,稍,,(栗),杉山佳明,1522,-0.0,6,7,3,36.0,462,-2,
,"2025. 8.30",札幌,2札3,未勝利,未勝利・牝*,7,7,ラスティングスノー,牝,2,横山和生, 55 ,8,2,１, ,芝1500,稍,,(美),池上昌和,1319,-0.3,1,1,1,36.0,464,+8,
,"2025. 8.24",札幌,2札2,2勝,WASJ第４･2勝,1,1,ピンクジン,牝,5,ウィリア, 56 ,14,5,１, ,芝1800,良,,(美),南田美知,1487,-0.1,4,4,4,35.5,446,+8,
,"2025. 8.24",札幌,2札2,Ｇ３,キーンラG3,3,5,パンジャタワー,牡,3,松山弘平, 57 ,16,2,１, ,芝1200,良,,(栗),橋口慎介,1082,-0.1,,8,7,33.9,488,+8,
,"2025. 8.24",札幌,2札2,2勝,WASJ第３･2勝,6,10,ベルギューン,牝,3,ハマーハ, 54 ,14,1,１, ,ダ1700,良,,(栗),牧浦充徳,1455,-0.5,2,2,1,37.3,486,+4,
,"2025. 8.24",札幌,2札2,1勝,ルスツ特･1勝,5,6,コスモアバンサ,牡,5,佐々木大, 58 ,13,8,１, ,芝2000,良,,(美),清水英克,2013,-0.7,1,1,1,36.3,494,+6,
,"2025. 8.24",札幌,2札2,1勝,１勝ｸﾗｽ・牝,8,10,エンプレスフレーム,牝,3,原田和真, 53 ,11,3,１, ,ダ1700,良,,(美),上原博之,1456,-0.7,4,3,3,38.2,446,+6,
,"2025. 8.24",札幌,2札2,1勝,１勝ｸﾗｽ,6,7,タミゼ,牝,4,和田陽希,53▲,11,3,１, ,ダ1000,良,,(栗),平田修,0594,-0.1,,2,2,35.6,488,-2,
,"2025. 8.24",札幌,2札2,未勝利,未勝利,8,16,ユキノエミリオ,牡,3,松岡正海, 57 ,16,5,１, ,芝1200,良,,(美),竹内正洋,1094,-0.1,,6,7,35.6,446,+8,
,"2025. 8.24",札幌,2札2,新馬,新馬,1,1,ミスティックレナン,牡,2,北村友一, 55 ,11,2,１, ,芝2000,良,,(栗),上村洋行,2045,-0.4,1,1,1,35.4,526,,
,"2025. 8.24",札幌,2札2,未勝利,未勝利,6,10,レイデラティエラ,牡,3,坂井瑠星, 57 ,14,7,１, ,芝2600,良,,(栗),小崎憲,2425,-0.2,2,2,1,38.5,464,+4,
,"2025. 8.24",札幌,2札2,未勝利,未勝利,6,10,ジョードリウム,牡,3,丹内祐次, 57 ,14,1,１, ,ダ1700,良,,(栗),清水久詞,1465,-0.3,2,2,1,38.7,504,+2,B
,"2025. 8.24",札幌,2札2,未勝利,未勝利*,6,7,レッドスティンガー,牡,2,横山武史, 55 ,12,1,１, ,芝1500,良,,(美),矢嶋大樹,1298,-0.2,3,3,3,35.4,470,0,
,"2025. 8.24",札幌,2札2,未勝利,未勝利*,5,7,マーゴットサンズ,牝,2,本田正重, 55 ,14,7,１, ,ダ1700,良,,(美),伊坂重信,1471,-1.0,5,4,2,37.9,460,-4,
,"2025. 8.23",札幌,2札1,1勝,ニセコ特･1勝,7,7,アーロンイメル,牡,4,丹内祐次, 58 ,7,2,１, ,ダ1700,稍,,(栗),高橋義忠,1457,-0.8,1,1,1,37.7,496,0,B
,"2025. 8.23",札幌,2札1,3勝,WASJ第２･3勝,3,4,パトリックハンサム,牡,6,ハマーハ, 58 ,14,9,１, ,芝2000,良,,(美),柄崎将寿,2021,-0.1,6,8,7,36.5,472,+2,
,"2025. 8.23",札幌,2札1,2勝,WASJ第１･2勝,8,14,ハートホイップ,牝,6,坂井瑠星, 56 ,14,3,１, ,芝1200,良,,(美),蛯名利弘,1090,-0.0,,2,2,34.9,494,0,
,"2025. 8.23",札幌,2札1,ｵｰﾌﾟﾝ,クローバ,6,6,ストームサンダー,牡,2,バデル, 55 ,9,4,１, ,芝1500,良,,(栗),安達昭夫,1297,-0.6,7,5,5,36.0,454,-2,
,"2025. 8.23",札幌,2札1,1勝,１勝ｸﾗｽ,8,8,ビッグベルーガ,牡,5,ウィリア, 58 ,9,6,１, ,ダ2400,稍,,(栗),牧浦充徳,2346,-0.4,6,1,1,38.3,470,0,
,"2025. 8.23",札幌,2札1,1勝,１勝ｸﾗｽ,3,4,エフォートレス,牡,4,横山和生, 58 ,14,1,１, ,芝1500,稍,,(美),嘉藤貴行,1287,-0.5,8,4,3,35.8,492,+6,
,"2025. 8.23",札幌,2札1,1勝,１勝ｸﾗｽ・牝,6,9,トレミニョン,牝,4,横山和生, 56 ,14,3,１, ,芝1800,稍,,(美),和田勇介,1496,-0.0,4,5,3,35.5,474,-2,
,"2025. 8.23",札幌,2札1,新馬,新馬,4,4,グリオンヴール,牡,2,ルメール, 55 ,9,1,１, ,芝1500,稍,*,(美),宮田敬介,1309,-1.2,5,2,2,35.2,468,,
,"2025. 8.23",札幌,2札1,未勝利,未勝利,5,8,ハイクオリティ,牡,3,ゴンサル, 57 ,14,4,１, ,ダ1700,重,,(栗),今野貞一,1445,-1.0,4,3,2,36.8,476,-4,B
,"2025. 8.23",札幌,2札1,未勝利,未勝利,1,1,グランセゾン,牝,3,佐々木大, 55 ,16,3,１, ,芝2000,稍,,(美),栗田徹,2024,-0.4,5,5,2,35.8,454,-4,
,"2025. 8.23",札幌,2札1,未勝利,未勝利・牝,3,3,レイアポポ,牝,3,丹内祐次, 55 ,12,4,１, ,ダ1000,重,,(美),青木孝文,0587,-0.0,,4,3,35.0,464,0,
,"2025. 8.23",札幌,2札1,未勝利,未勝利*,8,8,ストロベリーツリー,牝,2,バデル, 55 ,8,1,１, ,芝1800,稍,,(栗),中内田充,1502,-0.5,1,1,1,37.0,464,-4,
,"2025. 8.17",札幌,1札8,2勝,阿寒湖特･2勝,5,7,レクスノヴァス,牡,3,横山和生, 55 ,14,1,１, ,芝2600,稍,,(栗),上村洋行,2432,-0.5,3,3,3,36.4,490,-2,
,"2025. 8.17",札幌,1札8,Ｇ２,札幌記念G2,5,9,トップナイフ,牡,5,横山典弘, 58 ,16,10,１, ,芝2000,稍,*,(栗),昆貢,2015,-0.2,11,5,3,36.2,484,-8,
,"2025. 8.17",札幌,1札8,2勝,大通公園･2勝,7,8,カウスリップ,牝,3,横山和生, 54 ,11,2,１, ,ダ1000,稍,,(美),中舘英二,0587,-0.0,,4,3,35.5,544,+14,
,"2025. 8.17",札幌,1札8,1勝,小樽特別･1勝,6,12,ハリウッドメモリー,牝,3,横山和生, 54 ,16,4,１, ,芝1200,稍,,(栗),長谷川浩,1101,-0.2,,9,7,34.5,450,-8,
,"2025. 8.17",札幌,1札8,1勝,１勝ｸﾗｽ,4,4,ディアウス,牡,3,北村友一, 55 ,13,1,１, ,ダ1700,稍,,(栗),吉岡辰弥,1452,-0.1,3,3,2,37.4,460,+8,
,"2025. 8.17",札幌,1札8,1勝,１勝ｸﾗｽ・牝,4,5,ピコローズ,牝,3,佐々木大, 53 ,14,1,１, ,芝1500,稍,,(美),伊藤大士,1299,-0.0,3,3,2,35.4,432,0,
,"2025. 8.17",札幌,1札8,1勝,１勝ｸﾗｽ,3,3,ミルフルール,牝,4,斎藤新, 56 ,12,5,１, ,ダ1000,稍,,(美),伊坂重信,0586,-0.0,,2,2,34.9,488,+6,
,"2025. 8.17",札幌,1札8,新馬,新馬,1,1,ジャスティンシカゴ,牡,2,武豊, 55 ,5,2,１, ,芝1800,稍,,(美),宮田敬介,1526,-0.0,1,1,1,35.6,488,,
,"2025. 8.17",札幌,1札8,未勝利,未勝利,1,1,マナエトレ,牡,3,丹内祐次, 57 ,14,2,１, ,ダ1700,良,,(栗),清水久詞,1468,-1.0,3,3,1,37.7,472,+2,
,"2025. 8.17",札幌,1札8,未勝利,未勝利,2,4,ヒルノレーダン,牝,3,古川吉洋, 55 ,16,3,１, ,芝2000,良,,(栗),昆貢,2024,-0.3,5,4,3,36.6,426,+2,B
,"2025. 8.17",札幌,1札8,未勝利,未勝利,8,11,オオタチ,牡,3,佐々木大, 57 ,12,2,１, ,ダ2400,良,,(美),久保田貴,2372,-0.2,8,5,3,37.8,456,+6,B
,"2025. 8.17",札幌,1札8,未勝利,未勝利*,7,8,ウチュウノセカイ,牡,2,丹内祐次, 55 ,10,4,１, ,芝1200,良,,(美),青木孝文,1101,-0.3,,3,2,34.8,492,0,
,"2025. 8.16",札幌,1札7,1勝,石狩特別･1勝,7,10,ショウナンバルドル,セ,3,池添謙一, 55 ,12,3,１, ,芝1800,良,,(栗),須貝尚介,1488,-0.1,9,7,7,35.0,496,-2,
,"2025. 8.16",札幌,1札7,3勝,報知杯Ｈ･3勝,5,7,コトホドサヨウニ,牡,4,佐々木大, 57 ,14,7,１, ,ダ1700,良,,(栗),奥村豊,1443,-0.3,3,3,2,37.7,508,-6,
,"2025. 8.16",札幌,1札7,2勝,知床特別･2勝,6,9,エスペシャリー,牝,3,横山和生, 54 ,13,2,１, ,芝1200,良,,(栗),四位洋文,1086,-0.0,,2,1,34.1,448,-2,
,"2025. 8.16",札幌,1札7,ｵｰﾌﾟﾝ,コスモス,8,8,アスクエジンバラ,牡,2,キング, 55 ,8,1,１, ,芝1800,良,,(栗),福永祐一,1494,-0.4,2,2,1,35.4,458,+4,
,"2025. 8.16",札幌,1札7,1勝,１勝ｸﾗｽ,5,7,ゼロスネーク,牡,3,藤岡佑介, 55 ,14,1,１, ,ダ1700,良,,(栗),四位洋文,1458,-0.1,3,2,2,38.6,458,0,
,"2025. 8.16",札幌,1札7,1勝,１勝ｸﾗｽ,2,2,ラーシャローム,牡,3,岩田康誠, 55 ,9,8,１, ,芝2600,良,,(美),奥村武,2424,-0.0,5,4,3,35.1,478,+4,B
,"2025. 8.16",札幌,1札7,未勝利,未勝利,6,10,ミスティマウンテン,牡,3,横山武史, 57 ,14,3,１, ,ダ1700,良,,(美),池上昌和,1467,-0.2,5,3,3,38.2,444,+2,B
,"2025. 8.16",札幌,1札7,新馬,新馬,4,4,ナオミライトニング,牝,2,佐々木大, 55 ,11,3,１, ,芝1200,良,,(栗),矢作芳人,1106,-0.2,,4,3,36.0,442,,
,"2025. 8.16",札幌,1札7,未勝利,未勝利,6,10,ワタシマツワ,牝,3,小林美駒,52▲,14,1,１, ,芝1500,良,,(美),竹内正洋,1280,-0.4,1,1,1,35.4,426,+4,
,"2025. 8.16",札幌,1札7,未勝利,未勝利,7,10,ディニトーソ,牡,3,舟山瑠泉,54▲,12,3,１, ,ダ1000,良,,(栗),辻野泰之,0585,-0.8,,4,2,35.1,462,-11,
,"2025. 8.16",札幌,1札7,未勝利,未勝利・牝,8,14,サウンドルーチェ,牝,3,小林美駒,52▲,14,7,１, ,ダ1700,良,,(栗),渡辺薫彦,1463,-0.3,7,5,2,38.3,452,+4,
,"2025. 8.16",札幌,1札7,未勝利,未勝利*,6,6,マイネルシンベリン,牡,2,丹内祐次, 55 ,7,1,１, ,芝1800,良,,(美),武市康男,1488,-0.5,2,2,1,34.8,448,-6,
,"2025. 8.10",札幌,1札6,2勝,ＦビレＨ･2勝,3,4,イムホテプ,牡,3,横山武史, 55 ,14,1,１, ,ダ1700,良,,(美),萩原清,1439,-1.0,1,1,1,37.5,484,+4,
,"2025. 8.10",札幌,1札6,ｵｰﾌﾟﾝ,ＵＨＢ賞,6,11,フィオライア,牝,4,鮫島克駿, 55 ,16,2,１, ,芝1200,良,*,(栗),西園正都,1092,-0.0,,1,1,34.4,466,-6,
,"2025. 8.10",札幌,1札6,2勝,摩周湖特･2勝,5,7,フォルテム,牡,3,横山武史, 55 ,14,2,１, ,芝1500,良,,(美),千葉直人,1287,-0.5,2,2,2,34.6,482,+2,
,"2025. 8.10",札幌,1札6,1勝,１勝ｸﾗｽ,7,7,ミラージュナイト,牡,3,藤岡佑介, 55 ,9,1,１, ,芝2000,良,,(栗),辻野泰之,2010,-0.1,9,9,6,34.1,492,+6,
,"2025. 8.10",札幌,1札6,1勝,１勝ｸﾗｽ,4,4,メイショウタイピン,牡,3,池添謙一, 55 ,9,1,１, ,ダ1700,稍,,(栗),飯田祐史,1462,-0.2,3,2,2,37.1,502,+2,B
,"2025. 8.10",札幌,1札6,1勝,１勝ｸﾗｽ・牝,2,2,キントラダンサー,牝,3,横山和生, 54 ,15,1,１, ,芝1200,良,,(栗),長谷川浩,1087,-0.1,,3,2,34.6,462,-6,
,"2025. 8.10",札幌,1札6,未勝利,未勝利,3,4,アスクデッドヒート,牡,3,古川奈穂,54▲,14,2,１, ,芝2600,良,,(栗),矢作芳人,2430,-0.4,9,7,4,36.4,472,+8,
,"2025. 8.10",札幌,1札6,新馬,新馬・牝,5,6,ドルチェミスト,牝,2,横山武史, 55 ,12,4,１, ,芝1500,良,,(栗),小栗実,1311,-0.1,3,3,3,35.4,436,,
,"2025. 8.10",札幌,1札6,未勝利,未勝利,8,13,マーウォルス,牡,3,キング, 57 ,14,1,１, ,ダ1700,稍,,(栗),茶木太樹,1470,-0.1,7,4,2,39.1,468,+2,
,"2025. 8.10",札幌,1札6,未勝利,未勝利・牝,7,13,アルディスティーノ,牝,3,横山和生, 55 ,16,3,１, ,芝2000,良,,(栗),安田翔伍,2010,-0.5,1,1,1,35.1,474,0,
,"2025. 8.10",札幌,1札6,未勝利,未勝利,5,5,メイショウハボマイ,牡,3,松本大輝,56☆,12,10,１, ,ダ1000,稍,,(栗),本田優,0598,-0.1,,1,1,36.0,462,-8,
,"2025. 8.10",札幌,1札6,未勝利,未勝利*,4,5,チャーリー,牡,2,キング, 55 ,14,5,１, ,ダ1700,稍,,(美),国枝栄,1467,-0.1,3,3,3,38.4,506,-2,
,"2025. 8. 9",札幌,1札5,1勝,厚岸特別･1勝,1,1,ヒシアマン,牡,3,キング, 55 ,11,1,１, ,芝1500,良,,(美),堀宣行,1291,-0.2,3,3,2,34.8,464,+2,
,"2025. 8. 9",札幌,1札5,Ｇ３,エルムＳG3,1,1,ペリエール,牡,5,佐々木大, 57 ,14,5,１, ,ダ1700,稍,,(美),黒岩陽一,1435,-0.4,3,3,3,36.6,486,+2,
,"2025. 8. 9",札幌,1札5,2勝,藻岩山特･2勝,7,9,サクラファレル,牡,3,キング, 55 ,11,1,１, ,芝2000,稍,,(美),堀宣行,2031,-0.3,1,1,1,34.7,510,+4,
,"2025. 8. 9",札幌,1札5,1勝,１勝ｸﾗｽ,3,3,キングスコール,牡,3,藤岡佑介, 55 ,10,1,１, ,芝1800,稍,,(栗),矢作芳人,1479,-0.8,1,1,1,35.3,496,-2,
,"2025. 8. 9",札幌,1札5,1勝,１勝ｸﾗｽ・牝,4,4,ナリタヒカリ,牝,3,武豊, 53 ,11,1,１, ,ダ1700,重,,(栗),荒川義之,1455,-0.2,4,4,3,36.9,430,0,
,"2025. 8. 9",札幌,1札5,1勝,１勝ｸﾗｽ,3,3,ビーマックス,牡,3,小林美駒,53▲,12,1,１, ,ダ1000,重,,(栗),藤野健太,0586,-0.1,,1,1,35.7,504,+2,
,"2025. 8. 9",札幌,1札5,未勝利,未勝利,6,10,アリスメティーク,牝,3,ルメール, 55 ,15,2,１, ,芝2000,稍,,(美),大竹正博,2021,-0.4,6,7,4,35.1,438,-8,
,"2025. 8. 9",札幌,1札5,新馬,新馬,5,6,ヒシアムルーズ,牡,2,キング, 55 ,12,1,１, ,芝1800,稍,,(美),堀宣行,1500,-0.3,2,1,1,36.7,472,,
,"2025. 8. 9",札幌,1札5,未勝利,未勝利,3,4,ドゥマーヴェリック,牡,3,キング, 57 ,14,4,１, ,ダ1700,重,,(美),萩原清,1444,-1.4,2,1,1,37.5,464,0,
,"2025. 8. 9",札幌,1札5,未勝利,未勝利,8,15,ハーフェン,牝,3,ルメール, 55 ,16,1,１, ,芝1200,稍,,(美),新開幸一,1094,-0.2,,7,4,34.6,402,+2,
,"2025. 8. 9",札幌,1札5,未勝利,未勝利・牝,4,5,ミサビスケッツ,牝,3,ルメール, 55 ,14,1,１, ,ダ1700,重,,(美),村田一誠,1452,-0.7,4,4,3,38.4,448,+12,
,"2025. 8. 9",札幌,1札5,未勝利,未勝利*,4,4,ブライトフレア,牡,2,浜中俊, 55 ,12,3,１, ,芝1500,稍,,(栗),佐藤悠太,1301,-0.0,12,12,7,35.3,440,0,B
,"2025. 8. 3",札幌,1札4,1勝,積丹特別･1勝,6,6,アルマデオロ,牡,3,武豊, 55 ,8,1,１, ,芝2600,良,,(栗),清水久詞,2445,-0.2,2,2,2,34.9,496,0,
,"2025. 8. 3",札幌,1札4,Ｇ３,クイーンG3,6,10,アルジーヌ,牝,5,川田将雅, 56 ,14,1,１, ,芝1800,良,,(栗),中内田充,1460,-0.0,6,6,6,34.9,460,+2,
,"2025. 8. 3",札幌,1札4,2勝,苫小牧特･2勝,7,11,エヴァンスウィート,牝,4,鮫島克駿, 56 ,13,1,１, ,芝1200,良,,(栗),友道康夫,1084,-0.0,,8,8,34.1,448,-8,
,"2025. 8. 3",札幌,1札4,2勝,２勝ｸﾗｽ,1,1,メイショウキルギス,牡,4,和田陽希,55▲,10,6,１, ,ダ1000,良,,(栗),高橋亮,0586,-0.6,,1,1,35.7,492,0,
,"2025. 8. 3",札幌,1札4,1勝,１勝ｸﾗｽ・牝,6,6,フェアリーライク,牝,3,武豊, 53 ,11,1,１, ,芝2000,良,,(栗),笹田和秀,2004,-0.0,10,9,6,34.6,478,+22,
