Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2026. 6. 7",阪神,3阪2,1勝,１勝ｸﾗｽ,3,3,チェリヴェント,牡,3,吉村誠之, 55 ,12,1,１, ,ダ1800,稍,,(栗),清水久詞,1513,-1.0,3,3,2,35.6,500,-4,B
,"2026. 6. 7",阪神,3阪2,ｵｰﾌﾟﾝ,水無月ＳＨ,3,6,アンズアメ,牝,4,川田将雅, 53 ,16,1,１, ,ダ1200,稍,,(栗),高柳大輔,1103,-0.0,,3,3,35.6,484,+2,
,"2026. 6. 7",阪神,3阪2,2勝,三木特別･2勝,1,1,ウインリベラシオン,牡,4,田口貫太, 58 ,9,4,１, 外,芝1800,稍,,(栗),緒方努,1477,-0.0,,4,4,33.8,498,-4,
,"2026. 6. 7",阪神,3阪2,2勝,洲本特別･2勝,2,4,リサシテーション,牡,3,菱田裕二, 55 ,16,3,１, ,ダ1400,稍,,(栗),岡田稲男,1234,-0.2,,7,7,35.6,464,0,
,"2026. 6. 7",阪神,3阪2,1勝,１勝ｸﾗｽ,7,14,ワンコールアウェイ,牝,4,川田将雅, 56 ,18,2,１, 内,芝1400,稍,,(栗),杉山晴紀,1205,-0.2,,9,9,33.3,470,+4,
,"2026. 6. 7",阪神,3阪2,1勝,１勝ｸﾗｽ・牝,4,8,ケイツーリーブル,牝,3,坂井瑠星, 53 ,16,3,１, ,ダ1800,稍,*,(美),千葉直人,1525,-0.0,15,15,15,36.4,448,-2,
,"2026. 6. 7",阪神,3阪2,未勝利,未勝利,2,4,エースフライト,牡,3,坂井瑠星, 57 ,16,3,１, 内,芝2000,稍,,(栗),池江泰寿,2000,-0.8,5,6,6,35.0,512,-2,
,"2026. 6. 7",阪神,3阪2,新馬,新馬,5,5,ビスケットサンド,牝,2,北村友一, 55 ,11,4,１, 内,芝1400,稍,,(栗),佐藤悠太,1219,-0.2,,6,6,34.4,454,,
,"2026. 6. 7",阪神,3阪2,未勝利,未勝利,4,8,ゼルダ,牝,3,高倉稜, 55 ,16,5,１, ,ダ1400,良,,(栗),鈴木孝志,1249,-0.1,,1,1,36.9,476,+8,
,"2026. 6. 7",阪神,3阪2,未勝利,未勝利,1,2,ロードヴェリタス,牡,3,西塚洸二, 57 ,16,1,１, ,ダ1800,良,,(栗),友道康夫,1542,-0.5,3,5,3,37.9,502,+2,
,"2026. 6. 7",阪神,3阪2,未勝利,未勝利・牝,6,10,サリエンテ,牝,3,西村淳也, 55 ,15,2,１, 外,芝1800,良,,(栗),池添学,1470,-0.2,,3,2,34.1,542,+20,
,"2026. 6. 7",阪神,3阪2,未勝利,障害未勝利,4,5,ロードオールライト,牡,5,小牧加矢, 60 ,14,4,１, ,ダ2970,良,,(栗),中内田充,3235,-0.0,2,2,2,13.7,520,-2,
,"2026. 6. 6",阪神,3阪1,1勝,１勝ｸﾗｽ,1,1,フェスティヴドレス,牝,3,岩田望来, 53 ,16,3,１, ,ダ1400,良,,(栗),岡田稲男,1241,-0.1,,6,5,36.8,458,0,
,"2026. 6. 6",阪神,3阪1,3勝,垂水Ｓ･3勝,2,2,ジーティーダーリン,牡,4,松本大輝, 58 ,11,7,１, 内,芝2000,良,,(栗),田中克典,1587,-0.3,1,1,1,34.1,508,-2,
,"2026. 6. 6",阪神,3阪1,2勝,加古川特･2勝,4,4,バトンインディ,牡,5,幸英明, 58 ,12,2,１, ,ダ1800,良,,(栗),安達昭夫,1528,-0.3,2,2,2,36.6,472,-2,B
,"2026. 6. 6",阪神,3阪1,1勝,城崎特別･1勝,3,3,カフジエメンタール,牡,3,坂井瑠星, 55 ,9,1,１, 外,芝1800,良,,(栗),矢作芳人,1455,-0.2,,2,2,33.9,526,0,
,"2026. 6. 6",阪神,3阪1,1勝,１勝ｸﾗｽ,5,5,マイバレンタイン,牡,3,田口貫太, 54 ,9,5,１, 内,芝2200,良,,(栗),池江泰寿,2130,-0.3,2,2,2,33.4,514,+2,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利,3,5,ビーチェマーレ,牡,3,西塚洸二, 57 ,18,3,１, 外,芝1600,良,*,(栗),友道康夫,1328,-0.0,,5,4,34.1,496,+6,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利,7,14,メイショウコシュウ,牡,3,武豊, 57 ,16,2,１, ,ダ1800,良,,(栗),松永幹夫,1542,-0.3,2,2,2,37.0,488,-8,
,"2026. 6. 6",阪神,3阪1,新馬,新馬,5,5,ジーティーサクラ,牝,2,北村友一, 55 ,6,2,１, 外,芝1600,良,,(栗),吉岡辰弥,1363,-0.3,,3,3,32.4,464,,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利,2,3,タナブイハチターボ,牡,3,幸英明, 57 ,16,1,１, 内,芝1200,良,,(栗),大根田裕,1085,-0.0,,1,1,34.4,500,-4,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利・牝,5,10,ドリームキャリー,牝,3,田山旺佑,53△,16,4,１, ,ダ1800,良,,(栗),新谷功一,1546,-1.3,2,2,2,37.9,450,0,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利,3,5,ビスケットアソート,牡,3,富田暁, 57 ,16,3,１, ,ダ1200,良,,(栗),武英智,1122,-0.1,,8,8,36.3,470,0,
,"2026. 6. 6",阪神,3阪1,未勝利,未勝利・牝,6,11,アクアアイ,牝,3,岩田望来, 55 ,16,1,１, ,ダ1400,良,,(栗),四位洋文,1245,-0.6,,2,2,37.3,446,0,
,"2026. 4.19",阪神,2阪8,2勝,２勝ｸﾗｽ・牝,1,1,ウィンターダフネ,牝,6,柴田裕一,54△,10,3,１, ,ダ1800,良,,(栗),橋田宜長,1519,-1.4,9,1,1,37.2,490,+10,
,"2026. 4.19",阪神,2阪8,3勝,立雲峡Ｓ･3勝,5,5,スイープアワーズ,牡,6,国分優作, 58 ,10,4,１, 外,芝1600,良,,(栗),宮地貴稔,1316,-0.2,,9,10,32.9,460,-2,
,"2026. 4.19",阪神,2阪8,3勝,陽春ＳＨ･3勝,3,3,ゼットエール,牡,4,松本大輝, 57 ,13,1,１, ,ダ1200,良,,(栗),吉田直弘,1103,-0.1,,2,2,35.4,506,-4,
,"2026. 4.19",阪神,2阪8,2勝,蓬莱峡特･2勝,2,2,ピンキープロミス,牡,6,国分優作, 58 ,10,8,１, 内,芝2000,良,,(美),畠山吉宏,1596,-0.2,4,4,4,34.7,484,0,B
,"2026. 4.19",阪神,2阪8,1勝,１勝ｸﾗｽ,8,10,レヴァンテシチー,牡,4,吉村誠之, 58 ,11,2,１, ,ダ1800,良,,(栗),柴田卓,1522,-0.1,6,5,2,36.8,490,-2,
,"2026. 4.19",阪神,2阪8,1勝,１勝ｸﾗｽ*,2,2,アヴィオン,牝,3,菱田裕二, 55 ,8,1,１, 外,芝1600,良,,(栗),岡田稲男,1339,-0.3,,3,4,33.2,462,-14,
,"2026. 4.19",阪神,2阪8,1勝,１勝ｸﾗｽ*,5,8,エコロレバン,牝,3,酒井学, 55 ,15,5,１, ,ダ1200,良,,(栗),大久保龍,1116,-0.2,,1,1,37.0,466,+2,
,"2026. 4.19",阪神,2阪8,未勝利,未勝利,8,13,ダノンシーホーク,牡,3,松本大輝, 57 ,13,10,１, 内,芝2200,良,,(栗),大久保龍,2130,-0.0,4,3,3,35.6,476,-4,
,"2026. 4.19",阪神,2阪8,未勝利,障害未勝利,4,5,ネイチャーシップ,牡,8,大江原圭, 60 ,14,2,１, ,ダ2970,良,,(美),畠山吉宏,3228,-1.0,4,3,2,13.7,504,-10,
,"2026. 4.19",阪神,2阪8,未勝利,未勝利,1,1,バロニアル,牡,3,酒井学, 57 ,16,9,１, ,ダ1400,良,,(栗),柴田卓,1250,-0.0,,1,1,38.0,508,0,
,"2026. 4.19",阪神,2阪8,未勝利,未勝利・牝,8,15,ベルシュヴァル,牝,3,鮫島克駿, 55 ,16,6,１, 内,芝2000,良,,(栗),中村直也,2011,-0.1,1,1,1,34.7,414,0,
,"2026. 4.19",阪神,2阪8,未勝利,未勝利,8,15,マーゴットバディ,セ,3,鮫島克駿, 57 ,16,2,１, ,ダ1800,良,,(栗),石坂公一,1533,-0.0,1,1,1,38.1,492,-4,B
,"2026. 4.18",阪神,2阪7,1勝,１勝ｸﾗｽ,8,14,インディゴアスール,牡,4,松山弘平, 58 ,15,6,１, ,ダ1200,良,,(栗),鈴木孝志,1114,-0.2,,4,4,36.3,530,0,
,"2026. 4.18",阪神,2阪7,Ｇ３,アンタレG3,2,4,ムルソー,牡,5,坂井瑠星, 57 ,16,1,１, ,ダ1800,良,,(栗),池江泰寿,1503,-0.2,1,1,1,35.8,512,+2,
,"2026. 4.18",阪神,2阪7,2勝,丹波特別･2勝,7,7,ガンマジーティーピ,牡,4,岩田望来, 58 ,9,3,１, 内,芝1400,良,,(栗),渡辺薫彦,1202,-0.0,,3,3,34.0,468,-2,
,"2026. 4.18",阪神,2阪7,2勝,吹田特別･2勝,3,3,メイケイレイン,牡,4,池添謙一, 58 ,14,2,１, ,ダ1400,良,,(栗),中竹和也,1232,-0.1,,9,8,34.8,452,+4,
,"2026. 4.18",阪神,2阪7,1勝,１勝ｸﾗｽ,4,4,ノラリクラリ,牡,4,高杉吏麒, 58 ,9,1,１, 外,芝2400,良,,(栗),藤岡健一,2275,-0.1,3,5,4,33.5,452,+12,
,"2026. 4.18",阪神,2阪7,1勝,１勝ｸﾗｽ,2,2,エーデルヴェーグ,牝,4,レーン, 56 ,14,1,１, 外,芝1600,良,,(栗),田中克典,1339,-0.1,,4,4,32.8,444,0,
,"2026. 4.18",阪神,2阪7,1勝,１勝ｸﾗｽ・牝*,5,8,ロイスター,牝,3,浜中俊, 55 ,15,8,１, ,ダ1800,良,,(栗),笹田和秀,1522,-0.1,11,10,11,37.3,444,-10,
,"2026. 4.18",阪神,2阪7,1勝,１勝ｸﾗｽ*,3,3,イベントホライゾン,牡,3,松山弘平, 57 ,6,1,１, 内,芝2000,良,,(栗),池江泰寿,2000,-0.1,3,3,3,34.2,486,-4,
,"2026. 4.18",阪神,2阪7,未勝利,未勝利,3,5,ダノンテムズ,牡,3,レーン, 57 ,18,1,１, 外,芝1800,良,,(栗),寺島良,1458,-0.2,,8,7,33.8,456,+2,
,"2026. 4.18",阪神,2阪7,未勝利,未勝利,5,9,フィサブロス,牡,3,松山弘平, 57 ,15,2,１, ,ダ2000,良,,(栗),橋口慎介,2070,-0.4,1,1,1,37.9,460,+2,
,"2026. 4.18",阪神,2阪7,未勝利,未勝利,8,16,ウェルカムソング,牡,3,岩田望来, 57 ,16,2,１, ,ダ1200,良,,(栗),河嶋宏樹,1116,-0.6,,2,2,35.8,464,-2,
,"2026. 4.18",阪神,2阪7,未勝利,未勝利・牝,4,6,アグレイビューティ,牝,3,岩田望来, 55 ,15,2,１, ,ダ1800,良,*,(栗),上村洋行,1547,-0.1,3,4,3,37.4,466,-2,
,"2026. 4.12",阪神,2阪6,3勝,梅田Ｓ･3勝,5,6,ダブルジョーク,牡,6,池添謙一, 58 ,13,7,１, ,ダ2000,良,,(栗),小林真也,2046,-0.3,13,13,7,35.6,570,+2,
,"2026. 4.12",阪神,2阪6,Ｇ１,桜花賞G1,7,15,スターアニス,牝,3,松山弘平, 55 ,18,1,１, 外,芝1600,良,,(栗),高野友和,1315,-0.4,,9,9,33.7,480,+2,
,"2026. 4.12",阪神,2阪6,3勝,京橋ＳＨ･3勝,2,2,マイネルエニグマ,牡,8,津村明秀, 57 ,15,6,１, 内,芝2000,良,,(栗),吉田直弘,1596,-0.0,7,7,7,33.9,478,-6,
,"2026. 4.12",阪神,2阪6,OP(L),忘れな草(L),8,14,ジュウリョクピエロ,牝,3,今村聖奈, 55 ,14,7,１, 内,芝2000,良,,(栗),寺島良,1591,-0.4,14,13,9,35.2,466,-4,
,"2026. 4.12",阪神,2阪6,2勝,川西特別･2勝,1,1,スマートカイロス,牡,4,高杉吏麒, 58 ,11,6,１, ,ダ1800,良,,(栗),矢作芳人,1511,-0.1,1,1,1,36.6,504,-4,
,"2026. 4.12",阪神,2阪6,2勝,２勝ｸﾗｽ,2,2,ジャサルディア,牝,4,ルメール, 56 ,11,1,１, 外,芝1600,良,,(美),萩原清,1319,-0.1,,6,5,33.5,470,0,
,"2026. 4.12",阪神,2阪6,1勝,１勝ｸﾗｽ,8,10,ソニックステップ,牡,4,西村淳也, 58 ,10,1,１, ,ダ1800,稍,,(栗),高野友和,1518,-0.1,2,2,2,37.3,528,0,
,"2026. 4.12",阪神,2阪6,1勝,１勝ｸﾗｽ*,4,8,リサシテーション,牡,3,菱田裕二, 57 ,16,8,１, ,ダ1400,稍,,(栗),岡田稲男,1238,-0.2,,13,12,35.6,464,-2,
,"2026. 4.12",阪神,2阪6,未勝利,未勝利,6,11,ララファキュルテ,牡,3,団野大成, 57 ,18,1,１, 外,芝1600,良,,(栗),斉藤崇史,1336,-0.0,,5,3,35.1,476,-2,
,"2026. 4.12",阪神,2阪6,未勝利,未勝利,5,9,ミスヘンリー,牝,3,幸英明, 55 ,16,2,１, ,ダ1200,稍,*,(栗),羽月友彦,1124,-0.2,,4,4,36.5,428,+6,
,"2026. 4.12",阪神,2阪6,未勝利,未勝利,4,8,スマートグロワール,牡,3,北村友一, 57 ,16,1,１, ,ダ1800,稍,,(栗),畑端省吾,1529,-0.6,2,2,2,36.4,528,+2,
,"2026. 4.12",阪神,2阪6,未勝利,未勝利・牝,3,6,ステライヴ,牝,3,西村淳也, 55 ,16,3,１, ,ダ1400,稍,,(栗),杉山晴紀,1252,-0.0,,7,3,37.1,474,,
,"2026. 4.11",阪神,2阪5,2勝,２勝ｸﾗｽ,1,1,ゼンノツキヨミ,牝,5,松山弘平, 56 ,16,6,１, ,ダ1200,重,,(栗),秋山真一,1107,-0.0,,1,1,36.3,444,-4,
,"2026. 4.11",阪神,2阪5,Ｇ２,阪神牝馬G2,1,1,エンブロイダリー,牝,4,ルメール, 57 ,10,1,１, 外,芝1600,良,,(美),森一誠,1316,-0.0,,1,1,33.5,496,+14,
,"2026. 4.11",阪神,2阪5,ｵｰﾌﾟﾝ,大阪―ハＨ,7,10,ウィクトルウェルス,牡,4,ルメール, 56 ,13,1,１, 外,芝2600,良,,(美),宮田敬介,2369,-0.0,11,8,6,33.1,510,-14,
,"2026. 4.11",阪神,2阪5,2勝,明石特別･2勝,1,1,ファームツエンティ,セ,6,松山弘平, 58 ,8,3,１, 外,芝2400,良,,(栗),北出成人,2274,-0.0,4,4,5,33.2,446,-2,
,"2026. 4.11",阪神,2阪5,1勝,１勝ｸﾗｽ,5,9,モズケイスター,牡,4,坂井瑠星, 58 ,16,1,１, ,ダ1400,重,,(栗),高柳大輔,1240,-0.0,,7,7,35.8,480,+6,
,"2026. 4.11",阪神,2阪5,1勝,１勝ｸﾗｽ・牝,3,3,エアニゲラ,牝,4,松山弘平, 56 ,11,2,１, ,ダ1800,重,,(栗),池添学,1522,-0.1,1,1,1,37.3,460,+8,
,"2026. 4.11",阪神,2阪5,1勝,１勝ｸﾗｽ*,8,14,デアヴェローチェ,牝,3,岩田望来, 55 ,15,1,１, 内,芝1200,稍,,(栗),上村洋行,1084,-0.0,,6,7,33.6,454,+4,
,"2026. 4.11",阪神,2阪5,1勝,１勝ｸﾗｽ*,5,5,チュウワカーネギー,牡,3,西村淳也, 57 ,12,3,１, ,ダ1800,重,,(栗),大久保龍,1500,-0.0,1,1,1,36.7,518,+4,
,"2026. 4.11",阪神,2阪5,未勝利,未勝利,3,6,オリオンブレード,牡,3,坂井瑠星, 57 ,16,1,１, 内,芝2000,稍,,(栗),矢作芳人,2012,-0.1,3,3,3,35.5,510,-8,
,"2026. 4.11",阪神,2阪5,未勝利,未勝利,3,3,ジュンドラドラ,牡,3,西村淳也, 57 ,13,1,１, ,ダ1800,重,,(栗),清水久詞,1518,-1.2,2,2,1,38.2,550,+4,
,"2026. 4.11",阪神,2阪5,未勝利,未勝利,3,5,ゼロヴィジビリティ,牡,3,坂井瑠星, 57 ,16,1,１, ,ダ1400,重,,(栗),寺島良,1232,-0.8,,1,1,37.7,506,+30,
,"2026. 4.11",阪神,2阪5,未勝利,未勝利・牝,4,7,イルカンダ,牝,3,菱田裕二, 55 ,16,2,１, ,ダ1800,重,,(栗),小崎憲,1533,-0.1,1,1,1,39.4,518,0,
,"2026. 4. 5",阪神,2阪4,3勝,天満橋Ｓ･3勝,8,16,ルークススペイ,牡,4,川田将雅, 58 ,16,4,１, ,ダ1400,重,,(美),伊藤圭三,1224,-0.0,,6,7,35.9,484,-2,
,"2026. 4. 5",阪神,2阪4,Ｇ１,大阪杯G1,8,15,クロワデュノール,牡,4,北村友一, 58 ,15,1,１, 内,芝2000,良,,(栗),斉藤崇史,1576,-0.1,8,6,4,34.9,522,+10,
,"2026. 4. 5",阪神,2阪4,3勝,心斎橋Ｈ･3勝,3,6,ミトノオルフェ,牡,4,ルメール, 56 ,18,2,１, 内,芝1400,良,,(栗),前川恭子,1197,-0.2,,11,11,34.1,504,-6,
,"2026. 4. 5",阪神,2阪4,ｵｰﾌﾟﾝ,バイオレ,5,6,エコロレーヴ,牡,3,団野大成, 57 ,12,3,１, ,ダ1400,重,,(栗),森秀行,1225,-0.1,,1,1,35.8,504,-6,
,"2026. 4. 5",阪神,2阪4,2勝,２勝ｸﾗｽ,4,4,モアリジット,牡,5,古川奈穂,56◇,11,6,１, 外,芝1800,稍,,(栗),西村真幸,1467,-0.0,,1,1,34.6,502,+2,B
,"2026. 4. 5",阪神,2阪4,2勝,２勝ｸﾗｽ,7,13,マテンロウブレイブ,牡,4,横山典弘, 58 ,15,1,１, ,ダ1800,重,,(栗),高橋亮,1502,-0.5,15,15,15,35.2,488,0,
,"2026. 4. 5",阪神,2阪4,1勝,１勝ｸﾗｽ,3,3,エボルヴィング,牡,5,ルメール, 58 ,9,1,１, 内,芝2000,稍,,(栗),藤原英昭,1596,-0.1,4,4,4,35.7,466,+16,
,"2026. 4. 5",阪神,2阪4,1勝,１勝ｸﾗｽ*,8,12,シルバーレシオ,牡,3,岩田望来, 57 ,13,1,１, ,ダ1800,重,,(栗),野中賢二,1502,-0.0,11,9,9,35.1,510,+2,
,"2026. 4. 5",阪神,2阪4,未勝利,未勝利,6,11,カモンメーン,牡,3,坂井瑠星, 57 ,15,2,１, 外,芝2400,稍,,(栗),杉山晴紀,2264,-0.5,5,4,2,35.1,482,-4,
,"2026. 4. 5",阪神,2阪4,未勝利,未勝利,8,15,ゴーイングムーン,牝,3,高杉吏麒, 55 ,16,12,１, ,ダ1200,重,*,(栗),千田輝彦,1110,-0.3,,4,2,35.8,478,0,
,"2026. 4. 5",阪神,2阪4,未勝利,未勝利,8,13,タイセイサーブル,牡,3,鮫島克駿, 57 ,13,1,１, ,ダ1800,重,,(栗),高野友和,1528,-0.3,1,1,1,36.3,476,+2,
,"2026. 4. 5",阪神,2阪4,未勝利,未勝利・牝,2,3,ジーティーアリア,牝,3,北村友一, 55 ,15,8,１, ,ダ1400,重,,(栗),田中克典,1241,-0.1,,2,2,37.0,450,-6,
,"2026. 4. 4",阪神,2阪3,2勝,２勝ｸﾗｽ,6,11,テイエムヒショウ,牡,6,田山旺佑,55▲,15,14,１, ,ダ1400,重,,(栗),浜田多実,1228,-0.1,,1,1,36.1,510,+14,
,"2026. 4. 4",阪神,2阪3,Ｇ３,チャーチG3,8,14,アスクイキゴミ,牡,3,坂井瑠星, 57 ,14,5,１, 外,芝1600,稍,,(栗),藤原英昭,1341,-0.1,,2,2,33.7,492,-8,
,"2026. 4. 4",阪神,2阪3,ｵｰﾌﾟﾝ,ポラリスＨ,3,5,キタノズエッジ,牡,5,古川吉洋, 57 ,16,4,１, ,ダ1400,稍,,(栗),畑端省吾,1222,-0.1,,10,9,35.6,550,+6,
,"2026. 4. 4",阪神,2阪3,1勝,アザレア･1勝,4,4,ブラックオリンピア,牡,3,川田将雅, 57 ,9,2,１, 外,芝2400,稍,,(栗),友道康夫,2270,-0.3,3,3,3,34.1,534,+2,
,"2026. 4. 4",阪神,2阪3,2勝,２勝ｸﾗｽ,2,2,ディアドコス,牡,6,吉村誠之, 58 ,9,1,１, 内,芝1200,稍,,(栗),羽月友彦,1086,-0.3,,6,6,32.6,496,-2,
,"2026. 4. 4",阪神,2阪3,1勝,１勝ｸﾗｽ,5,5,アークドール,牡,5,武豊, 58 ,9,2,１, ,ダ1800,稍,,(栗),松永幹夫,1525,-0.1,8,7,5,36.9,452,+2,
,"2026. 4. 4",阪神,2阪3,1勝,１勝ｸﾗｽ,1,2,メイショウゴールド,牡,4,幸英明, 58 ,16,3,１, ,ダ1200,稍,,(栗),荒川義之,1117,-0.5,,3,4,36.0,456,+4,
,"2026. 4. 4",阪神,2阪3,未勝利,未勝利,6,11,ラヴィニール,牝,3,北村友一, 55 ,18,5,１, 外,芝1800,良,,(栗),武英智,1476,-0.2,,1,1,33.8,460,+12,
,"2026. 4. 4",阪神,2阪3,未勝利,未勝利,3,6,マイティキングダム,牡,3,富田暁, 57 ,18,2,１, 内,芝1400,良,,(栗),加藤公太,1216,-0.1,,3,3,35.0,460,-2,
,"2026. 4. 4",阪神,2阪3,未勝利,未勝利,7,11,ゴンタ,牡,3,松若風馬, 57 ,14,4,１, ,ダ1800,稍,,(栗),小崎憲,1544,-0.5,14,12,7,36.8,514,-10,
,"2026. 4. 4",阪神,2阪3,未勝利,未勝利,8,15,バトルアックス,牡,3,坂井瑠星, 57 ,16,2,１, ,ダ1400,稍,,(栗),今野貞一,1237,-0.6,,5,2,36.3,518,+10,
,"2026. 4. 4",阪神,2阪3,未勝利,未勝利・牝,8,16,ペトリコール,牝,3,ルメール, 55 ,16,1,１, ,ダ1800,稍,,(栗),上村洋行,1542,-0.4,2,2,2,37.0,492,+4,
,"2026. 3.29",阪神,2阪2,2勝,２勝ｸﾗｽ,5,10,ハリーケーン,牡,4,幸英明, 58 ,16,2,１, ,ダ1200,良,,(栗),大根田裕,1114,-0.1,,3,3,36.6,524,-4,
,"2026. 3.29",阪神,2阪2,OP(L),六甲Ｓ(L),5,6,ベラジオボンド,牡,5,池添謙一, 57 ,13,1,１, 外,芝1600,良,,(栗),上村洋行,1320,-0.1,,4,4,33.9,494,-4,B
,"2026. 3.29",阪神,2阪2,3勝,御堂筋Ｓ･3勝,4,4,ギャンブルルーム,牡,5,幸英明, 58 ,11,6,１, 外,芝2400,良,,(栗),大久保龍,2232,-0.3,7,7,6,33.9,504,0,
,"2026. 3.29",阪神,2阪2,1勝,１勝ｸﾗｽ,8,14,テイエムパイロット,牡,4,柴田裕一,56△,15,2,１, ,ダ1800,良,,(栗),秋山真一,1522,-1.0,3,3,2,38.8,504,-14,
,"2026. 3.29",阪神,2阪2,2勝,四国新聞･2勝,4,4,エコテーラー,牝,5,藤懸貴志, 56 ,7,6,１, 内,芝2000,良,,(栗),石橋守,2002,-0.0,1,1,1,35.4,508,-2,
,"2026. 3.29",阪神,2阪2,1勝,１勝ｸﾗｽ,2,2,テーオーシュタイン,牡,4,藤懸貴志, 58 ,14,3,１, 内,芝1400,良,,(栗),梅田智之,1202,-0.1,,6,6,33.7,468,-4,
,"2026. 3.29",阪神,2阪2,1勝,１勝ｸﾗｽ*,1,1,カネコメブライト,牝,3,吉村誠之, 55 ,10,5,１, ,ダ1200,良,,(栗),中尾秀正,1123,-0.1,,3,4,36.5,476,+8,
,"2026. 3.29",阪神,2阪2,未勝利,未勝利,5,5,サイモンシャリオ,牡,3,松若風馬, 57 ,12,2,１, 内,芝2000,良,,(栗),梅田智之,2004,-0.0,5,5,3,34.9,486,-4,
,"2026. 3.29",阪神,2阪2,未勝利,障害未勝利,2,2,ケイテンアイジン,牡,4,小坂忠士, 59 ,14,7,１, ,ダ2970,良,*,(栗),谷潔,3283,-0.2,1,1,1,14.0,508,0,
,"2026. 3.29",阪神,2阪2,未勝利,未勝利,7,14,シャープインサイト,牡,3,菱田裕二, 57 ,16,6,１, ,ダ1400,良,*,(栗),東田明士,1261,-0.5,,5,4,37.9,424,-8,B
,"2026. 3.29",阪神,2阪2,未勝利,未勝利,3,3,ミスターエメラルド,牡,3,岩田望来, 57 ,9,1,１, ,ダ2000,良,,(栗),中村直也,2069,-0.3,1,1,1,38.3,514,-2,
,"2026. 3.29",阪神,2阪2,未勝利,未勝利・牝,1,1,ロイスター,牝,3,西塚洸二, 55 ,14,6,１, ,ダ1800,良,,(栗),笹田和秀,1557,-0.0,11,10,11,37.8,454,,
,"2026. 3.28",阪神,2阪1,2勝,２勝ｸﾗｽ,7,12,ギュルヴィ,牡,4,武豊, 58 ,14,1,１, ,ダ2000,良,,(栗),大久保龍,2053,-0.1,2,2,2,37.7,512,-2,
,"2026. 3.28",阪神,2阪1,Ｇ３,毎日杯G3,4,4,アルトラムス,牡,3,岩田望来, 57 ,7,1,１, 外,芝1800,良,,(栗),野中賢二,1451,-0.1,,5,5,33.1,474,0,
,"2026. 3.28",阪神,2阪1,2勝,仲春特Ｈ･2勝,8,11,ヨウシタンレイ,牝,6,岩田望来, 55 ,11,2,１, 内,芝1400,良,,(栗),藤野健太,1198,-0.0,,6,7,34.0,474,+6,
,"2026. 3.28",阪神,2阪1,1勝,君子蘭賞･1勝,2,2,アンジュドジョワ,牝,3,岩田望来, 55 ,7,2,１, 外,芝1800,良,,(栗),福永祐一,1467,-0.4,,3,4,34.1,436,-10,
,"2026. 3.28",阪神,2阪1,ｵｰﾌﾟﾝ,三木ホー,4,4,ホウオウプロサンゲ,牡,5,小野寺祐, 59 ,11,1,１, ,芝3140,良,,(栗),矢作芳人,3298,-1.7,2,2,1,13.4,502,-10,
,"2026. 3.28",阪神,2阪1,1勝,１勝ｸﾗｽ・牝,8,11,ラピダリア,牝,5,団野大成, 56 ,12,12,１, ,ダ1400,良,,(栗),吉田直弘,1244,-0.2,,11,10,36.4,468,+2,
,"2026. 3.28",阪神,2阪1,1勝,１勝ｸﾗｽ*,4,4,メランコリニスタ,牝,3,岩田望来, 55 ,11,3,１, 内,芝1400,良,,(栗),吉村圭司,1205,-0.0,,1,1,35.6,450,0,
,"2026. 3.28",阪神,2阪1,未勝利,未勝利,5,10,ラヴリーティアラ,牝,3,団野大成, 55 ,18,8,１, 外,芝1600,良,,(栗),須貝尚介,1340,-0.2,,10,10,34.0,406,-12,
,"2026. 3.28",阪神,2阪1,未勝利,未勝利,1,1,レイサンソク,牡,3,松山弘平, 57 ,13,2,１, ,ダ1800,稍,,(栗),吉村圭司,1528,-0.2,5,4,3,37.5,524,+2,
,"2026. 3.28",阪神,2阪1,未勝利,未勝利,1,2,レッドレベンディス,牡,3,武豊, 57 ,16,3,１, ,ダ1200,稍,,(栗),庄野靖志,1125,-0.2,,6,8,37.0,448,+4,
,"2026. 3.28",阪神,2阪1,未勝利,未勝利,7,9,ロードアマルフィ,牡,3,吉村誠之, 57 ,11,1,１, ,ダ1800,稍,,(栗),中村直也,1533,-2.3,2,1,1,38.1,518,+6,
,"2026. 3.28",阪神,2阪1,未勝利,未勝利・牝,1,2,ゴールドヴィーナス,牝,3,団野大成, 55 ,16,4,１, ,ダ1200,稍,,(栗),森秀行,1121,-0.1,,1,1,37.2,452,-6,
,"2026. 3.22",阪神,1阪A,2勝,２勝ｸﾗｽ,6,8,ゲイルライダー,牡,4,岩田望来, 58 ,13,1,１, ,ダ1400,良,,(栗),牧浦充徳,1236,-0.9,,2,2,35.4,506,-10,
