Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2025. 7.20",函館,1函C,1勝,１勝ｸﾗｽ,8,13,オカメノコイ,牝,3,鷲頭虎太,50▲,13,4,１, ,ダ1700,良,,(美),小笠倫弘,1456,-0.1,9,6,7,38.1,466,+4,
,"2025. 7.20",函館,1函C,Ｇ３,函館２歳G3,5,5,エイシンディード,牡,2,キング, 55 ,12,9,１, ,芝1200,良,,(栗),大久保龍,1084,-0.3,,1,1,34.1,448,-6,
,"2025. 7.20",函館,1函C,2勝,駒場特別･2勝,6,8,グレイテストソング,牡,3,佐々木大, 55 ,12,1,１, ,ダ1700,良,,(美),小笠倫弘,1456,-0.1,5,4,3,37.3,436,0,
,"2025. 7.20",函館,1函C,2勝,潮騒特別･2勝,2,2,モズナナスター,牝,3,横山武史, 53 ,13,2,１, ,芝1200,良,,(栗),矢作芳人,1079,-0.3,,2,2,34.2,440,-6,
,"2025. 7.20",函館,1函C,1勝,１勝ｸﾗｽ,2,2,レクスノヴァス,牡,3,横山和生, 55 ,9,1,１, ,芝2600,良,,(栗),上村洋行,2390,-0.3,2,2,2,35.0,492,-2,
,"2025. 7.20",函館,1函C,1勝,１勝ｸﾗｽ,3,3,パールフロント,牝,3,川又賢治, 53 ,12,3,１, ,ダ1000,良,,(栗),寺島良,0589,-0.0,,7,7,35.1,542,+10,B
,"2025. 7.20",函館,1函C,未勝利,未勝利,2,4,ヒットザグラウンド,牝,3,落合玄太, 55 ,16,3,１, ,芝1200,良,,(栗),四位洋文,1084,-0.1,,6,5,34.3,448,-2,
,"2025. 7.20",函館,1函C,新馬,新馬,2,2,アーレムアレス,牡,2,菱田裕二, 55 ,9,4,１, ,芝1800,良,,(栗),橋口慎介,1487,-0.3,4,4,3,34.5,478,,
,"2025. 7.20",函館,1函C,未勝利,未勝利,4,6,スマートブル,牡,3,鷲頭虎太,54▲,14,7,１, ,ダ1700,良,,(栗),井上智史,1454,-0.8,2,2,1,38.3,472,-6,B
,"2025. 7.20",函館,1函C,未勝利,未勝利,5,7,ハニードレス,牝,3,佐々木大, 55 ,14,2,１, ,芝1800,良,,(美),牧光二,1474,-0.2,2,2,2,34.8,440,0,
,"2025. 7.20",函館,1函C,未勝利,未勝利・牝,5,6,ナリタヒカリ,牝,3,武豊, 55 ,13,1,１, ,ダ1700,良,,(栗),荒川義之,1462,-0.3,5,4,2,38.1,430,+2,
,"2025. 7.20",函館,1函C,未勝利,未勝利*,1,2,クワイエットアイ,牡,2,柴田裕一,52▲,16,3,１, ,芝1200,良,,(栗),中竹和也,1091,-0.1,,1,1,35.3,456,+8,
,"2025. 7.19",函館,1函B,1勝,１勝ｸﾗｽ,2,4,マジカルフェアリー,牝,3,キング, 53 ,16,4,１, ,芝1200,良,,(栗),寺島良,1084,-0.2,,3,2,34.7,444,-8,B
,"2025. 7.19",函館,1函B,ｵｰﾌﾟﾝ,マリーンＨ,3,3,ピュアキアン,牡,4,吉田豊, 56 ,14,3,１, ,ダ1700,良,,(美),竹内正洋,1438,-0.3,1,2,2,36.8,514,+6,
,"2025. 7.19",函館,1函B,2勝,かもめ島･2勝,3,3,ジョイフルニュース,牝,3,佐々木大, 53 ,14,1,１, ,芝1800,良,,(美),大竹正博,1467,-0.2,3,3,3,34.4,456,+6,
,"2025. 7.19",函館,1函B,1勝,湯浜特別･1勝,2,2,サクラファレル,牡,3,キング, 55 ,14,1,１, ,芝1800,良,,(美),堀宣行,1464,-0.8,1,1,1,34.1,506,-2,
,"2025. 7.19",函館,1函B,1勝,１勝ｸﾗｽ,7,8,ライフゲート,セ,3,丹内祐次, 55 ,10,1,１, ,ダ1700,良,,(美),伊藤圭三,1457,-0.1,2,2,2,37.4,514,0,
,"2025. 7.19",函館,1函B,1勝,１勝ｸﾗｽ・牝,1,1,エスペシャリー,牝,3,横山和生, 53 ,16,2,１, ,芝1200,良,,(栗),四位洋文,1082,-0.2,,2,2,34.3,450,+4,
,"2025. 7.19",函館,1函B,未勝利,未勝利,4,5,モリノアミーゴ,牝,3,小林美駒,51★,14,9,１, ,ダ1700,良,,(美),鈴木伸尋,1465,-0.1,8,7,6,38.6,464,-2,
,"2025. 7.19",函館,1函B,未勝利,未勝利,2,4,ラブリーリディア,牝,3,横山武史, 55 ,16,1,１, ,芝2000,良,,(栗),中内田充,1599,-0.3,12,9,8,34.8,444,+4,
,"2025. 7.19",函館,1函B,未勝利,未勝利,3,5,キントラダンサー,牝,3,横山和生, 55 ,15,1,１, ,芝1200,良,,(栗),長谷川浩,1083,-0.3,,1,1,34.4,468,-4,
,"2025. 7.19",函館,1函B,未勝利,未勝利,3,3,アルデツヨシ,セ,3,丹内祐次, 57 ,12,7,１, ,ダ2400,良,,(美),田中剛,2342,-0.6,1,1,1,38.0,468,0,B
,"2025. 7.19",函館,1函B,未勝利,未勝利,7,10,レストプレドゥモア,牝,3,斎藤新, 55 ,12,4,１, ,ダ1000,良,,(栗),小林真也,0587,-0.6,,2,2,35.5,460,0,
,"2025. 7.19",函館,1函B,未勝利,未勝利*,7,9,スマートプリエール,牝,2,武豊, 55 ,11,1,１, ,芝1800,良,,(栗),大久保龍,1490,-0.7,4,3,2,34.9,466,+2,
,"2025. 7.13",函館,1函A,1勝,１勝ｸﾗｽ,8,8,ブライティアダイヤ,牝,4,佐々木大, 56 ,8,6,１, ,芝1200,良,,(美),稲垣幸雄,1085,-0.0,,6,5,34.8,468,+10,
,"2025. 7.13",函館,1函A,ｵｰﾌﾟﾝ,巴賞,4,4,ケイアイセナ,牡,6,藤岡佑介, 57 ,12,2,１, ,芝1800,良,,(栗),平田修,1448,-0.1,3,3,1,34.7,482,-2,
,"2025. 7.13",函館,1函A,2勝,噴火湾特･2勝,7,9,テイエムタリスマ,牡,4,小林美駒, 58 ,12,6,１, ,ダ1000,良,,(栗),高橋一哉,0589,-0.1,,2,1,36.0,468,-2,
,"2025. 7.13",函館,1函A,2勝,北海Ｈ･2勝,3,3,ミッキージュエリー,牝,3,丹内祐次, 52 ,12,1,１, ,芝1800,良,,(栗),中内田充,1456,-0.6,1,1,1,34.8,500,+10,
,"2025. 7.13",函館,1函A,1勝,１勝ｸﾗｽ,8,11,アイウィル,牡,4,浜中俊, 58 ,12,4,１, ,ダ1700,良,,(美),高木登,1453,-0.1,8,6,5,37.0,520,+4,
,"2025. 7.13",函館,1函A,1勝,１勝ｸﾗｽ・牝,1,1,ロートホルン,牝,3,横山武史, 53 ,14,1,１, ,芝1800,良,,(美),加藤征弘,1466,-0.1,2,2,2,34.9,472,+12,
,"2025. 7.13",函館,1函A,未勝利,未勝利,3,4,デルマジュテーム,牝,3,的場勇人, 55 ,15,9,１, ,芝2000,良,,(美),的場均,1594,-0.1,3,3,2,36.1,450,+4,
,"2025. 7.13",函館,1函A,新馬,新馬,6,6,ハイヤーマーク,牡,2,丹内祐次, 55 ,7,2,１, ,芝1200,良,,(美),手塚貴久,1089,-0.5,,3,3,34.5,454,,
,"2025. 7.13",函館,1函A,未勝利,未勝利,4,5,ロードスカイブルー,牡,3,横山和生, 57 ,13,1,１, ,ダ1700,良,,(美),和田勇介,1467,-1.1,12,1,1,38.5,470,+4,
,"2025. 7.13",函館,1函A,未勝利,未勝利,8,16,ルブリアン,牡,3,鷲頭虎太,54▲,16,6,１, ,芝1200,良,,(栗),佐々木晶,1090,-0.0,,1,1,33.9,488,0,
,"2025. 7.13",函館,1函A,未勝利,未勝利・牝,1,1,ハッピーウィズユー,牝,3,横山武史, 55 ,14,3,１, ,ダ1700,良,,(美),小笠倫弘,1456,-0.6,2,2,2,38.2,512,+14,
,"2025. 7.13",函館,1函A,未勝利,未勝利*,7,9,アパタイトテソーロ,牝,2,吉田隼人, 55 ,12,8,１, ,ダ1000,良,,(美),畠山吉宏,1002,-0.8,,5,3,36.4,408,+10,
,"2025. 7.12",函館,1函9,1勝,１勝ｸﾗｽ,7,9,ボルセーナ,牝,3,舟山瑠泉,50▲,12,1,１, ,ダ1000,良,,(栗),奥村豊,0587,-0.4,,2,1,35.9,456,+2,
,"2025. 7.12",函館,1函9,3勝,五稜郭Ｓ･3勝,6,10,パレハ,牝,4,鮫島克駿, 56 ,14,4,１, ,芝1800,良,,(栗),新谷功一,1463,-0.0,7,6,6,34.8,448,+8,
,"2025. 7.12",函館,1函9,2勝,ＨＴＢ杯･2勝,5,5,カルプスペルシュ,牝,3,横山武史, 53 ,11,1,１, ,芝1200,良,,(栗),石坂公一,1072,-0.5,,2,2,34.3,470,+6,
,"2025. 7.12",函館,1函9,1勝,北斗特別･1勝,8,10,バルティカ,牡,3,北村友一, 55 ,11,8,１, ,芝2000,良,,(栗),高橋亮,1598,-0.2,2,2,2,34.7,448,-6,
,"2025. 7.12",函館,1函9,1勝,１勝ｸﾗｽ,8,10,ファイアトリック,牡,3,佐々木大, 55 ,11,2,１, ,ダ2400,良,,(美),伊坂重信,2347,-0.0,6,4,3,38.3,446,+4,
,"2025. 7.12",函館,1函9,1勝,１勝ｸﾗｽ・牝,4,4,リアルクィーン,牝,3,佐々木大, 53 ,10,4,１, ,ダ1700,良,,(栗),石坂公一,1464,-0.2,4,4,4,37.6,456,+4,
,"2025. 7.12",函館,1函9,未勝利,未勝利,1,2,レッドヴァリアート,牡,3,横山武史, 57 ,16,7,１, ,芝2600,良,,(栗),加藤公太,2399,-0.7,3,2,2,35.9,452,-2,
,"2025. 7.12",函館,1函9,新馬,新馬,3,3,マルガ,牝,2,武豊, 55 ,7,1,１, ,芝1800,良,,(栗),須貝尚介,1481,-0.5,1,1,1,35.7,470,,
,"2025. 7.12",函館,1函9,未勝利,未勝利,1,1,ララエキリーブル,牡,3,古川吉洋, 57 ,14,1,１, ,ダ1700,良,,(栗),坂口智康,1476,-0.5,7,7,5,38.1,436,+2,
,"2025. 7.12",函館,1函9,未勝利,未勝利,4,4,コンドゥイア,牝,3,鷲頭虎太,52▲,13,1,１, ,芝1800,良,,(栗),井上智史,1473,-0.2,3,3,3,35.4,488,+6,
,"2025. 7.12",函館,1函9,未勝利,未勝利,8,12,ショウナンラリー,牡,3,横山和生, 57 ,12,3,１, ,ダ1000,良,,(美),嘉藤貴行,0588,-0.9,,2,2,35.6,488,0,
,"2025. 7.12",函館,1函9,未勝利,未勝利・牝,3,3,セゾンデフィーユ,牝,3,横山武史, 55 ,14,1,１, ,芝1200,良,,(美),稲垣幸雄,1081,-0.3,,1,1,35.0,462,-2,
,"2025. 7. 6",函館,1函8,1勝,１勝ｸﾗｽ,8,9,アジュマン,牡,3,佐々木大, 55 ,10,1,１, ,芝1200,稍,,(栗),石坂公一,1097,-0.3,,1,1,34.9,486,0,
,"2025. 7. 6",函館,1函8,OP(L),大沼Ｓ(L),6,6,ペリエール,牡,5,佐々木大, 58 ,10,5,１, ,ダ1700,稍,,(美),黒岩陽一,1433,-0.4,2,2,2,36.9,484,-6,
,"2025. 7. 6",函館,1函8,2勝,横津岳Ｈ･2勝,6,6,チュウワモーニング,牝,5,古川吉洋, 52 ,10,6,１, ,芝2600,稍,,(栗),小崎憲,2435,-0.1,5,4,4,36.2,462,+2,
,"2025. 7. 6",函館,1函8,2勝,立待岬特･2勝,6,7,ルージュラナキラ,牝,3,横山武史, 53 ,11,3,１, ,芝1200,稍,,(美),加藤征弘,1094,-0.1,,5,5,34.2,462,-6,
,"2025. 7. 6",函館,1函8,1勝,１勝ｸﾗｽ,6,9,レッドライトニング,牡,4,舟山瑠泉,55▲,13,2,１, ,ダ1700,稍,,(美),鹿戸雄一,1449,-0.1,5,3,1,37.5,480,+2,
,"2025. 7. 6",函館,1函8,1勝,１勝ｸﾗｽ,1,1,モンシェリ,牝,4,横山武史, 56 ,12,2,１, ,ダ1000,稍,,(栗),牧田和弥,0583,-0.1,,2,2,35.5,462,0,B
,"2025. 7. 6",函館,1函8,未勝利,未勝利,4,4,ミクニインスパイア,牡,3,丹内祐次, 57 ,12,1,１, ,芝2000,稍,,(美),林徹,2026,-0.8,2,3,3,35.2,504,-4,
,"2025. 7. 6",函館,1函8,新馬,新馬,1,1,ショウナンガルフ,牡,2,池添謙一, 55 ,6,1,１, ,芝1800,稍,,(栗),須貝尚介,1511,-1.1,2,2,2,35.4,474,,
,"2025. 7. 6",函館,1函8,未勝利,未勝利,7,12,ララバニュルス,牡,3,藤岡佑介, 57 ,15,2,１, ,芝1200,稍,,(美),大竹正博,1096,-0.3,,9,7,34.9,526,+2,
,"2025. 7. 6",函館,1函8,未勝利,未勝利,6,9,ブレイクバウンズ,牡,3,伊藤工真, 57 ,13,5,１, ,ダ1700,稍,,(美),林徹,1456,-0.1,3,2,1,38.1,478,-8,B
,"2025. 7. 6",函館,1函8,未勝利,未勝利・牝,6,7,パールフロント,牝,3,川又賢治, 55 ,12,2,１, ,ダ1000,稍,,(栗),寺島良,0584,-0.8,,4,3,35.4,532,+2,B
,"2025. 7. 6",函館,1函8,未勝利,未勝利*,5,5,タガノアラリア,牡,2,斎藤新, 55 ,10,3,１, ,芝1200,稍,,(栗),西園翔太,1102,-0.1,,5,3,34.9,434,-2,
,"2025. 7. 5",函館,1函7,1勝,１勝ｸﾗｽ・牝,6,9,オンザスクエア,牝,3,横山和生, 53 ,13,1,１, ,ダ1700,重,,(美),上原佑紀,1454,-0.0,2,1,1,37.4,476,+8,
,"2025. 7. 5",函館,1函7,3勝,ＴＶｈ杯･3勝,5,8,ナムラクララ,牝,3,浜中俊, 53 ,14,2,１, ,芝1200,稍,,(栗),長谷川浩,1093,-0.0,,2,2,34.4,474,+10,
,"2025. 7. 5",函館,1函7,2勝,竜飛崎特･2勝,8,14,ドバイブルース,牡,4,横山武史, 58 ,14,4,１, ,ダ1700,重,,(美),加藤征弘,1428,-0.2,2,2,2,37.2,500,-8,
,"2025. 7. 5",函館,1函7,1勝,恵山特別･1勝,3,3,ウォータークラーク,牡,3,武豊, 55 ,8,2,１, ,芝1800,稍,,(栗),石橋守,1486,-0.1,3,3,3,36.7,474,0,
,"2025. 7. 5",函館,1函7,1勝,１勝ｸﾗｽ,4,4,ベビーズブレス,牝,3,武豊, 53 ,9,1,１, ,芝1200,稍,,(栗),千田輝彦,1094,-0.3,,2,1,34.8,420,-2,
,"2025. 7. 5",函館,1函7,1勝,１勝ｸﾗｽ,8,12,リギーロ,牡,3,佐々木大, 55 ,12,1,１, ,芝2600,稍,,(美),栗田徹,2431,-0.3,8,6,4,36.6,472,-2,
,"2025. 7. 5",函館,1函7,未勝利,未勝利,6,8,メイショウタイピン,牡,3,池添謙一, 57 ,12,1,１, ,ダ1700,重,,(栗),飯田祐史,1446,-0.5,2,2,2,37.4,502,0,
,"2025. 7. 5",函館,1函7,新馬,新馬,4,4,エムフォー,牡,2,小林美駒,51★,7,1,１, ,ダ1000,重,,(栗),石坂公一,0579,-1.9,,2,1,34.9,462,,
,"2025. 7. 5",函館,1函7,未勝利,未勝利,5,5,スペシャルバニー,牝,3,斎藤新, 55 ,9,6,１, ,芝1800,重,,(美),田村康仁,1516,-0.0,4,4,6,35.1,404,+2,
,"2025. 7. 5",函館,1函7,未勝利,未勝利・牝,4,4,モルビド,牝,3,藤岡佑介, 55 ,13,10,１, ,芝2000,重,,(栗),中内田充,2020,-0.0,13,2,2,36.7,420,+12,
,"2025. 7. 5",函館,1函7,未勝利,未勝利,8,12,ミッキーマカパ,牡,3,舟山瑠泉,54▲,12,2,１, ,ダ1000,不,,(美),田中博康,0580,-0.1,,2,2,35.3,520,0,
,"2025. 7. 5",函館,1函7,未勝利,未勝利・牝*,1,1,トウカイマシェリ,牝,2,鮫島克駿, 55 ,8,1,１, ,芝1200,重,,(栗),高柳大輔,1104,-0.2,,3,4,36.1,444,-2,
,"2025. 6.29",函館,1函6,2勝,湯の川温･2勝,7,12,トウカイファクター,セ,6,木幡巧也, 58 ,14,11,１, ,芝1200,良,,(美),菊川正達,1087,-0.2,,1,1,34.3,464,-4,B
,"2025. 6.29",函館,1函6,Ｇ３,函館記念ＨG3,5,8,ヴェローチェエラ,牡,4,佐々木大, 56 ,14,10,１, ,芝2000,良,,(栗),須貝尚介,1576,-0.3,10,9,2,34.7,496,+2,
,"2025. 6.29",函館,1函6,2勝,渡島特別･2勝,8,11,ウェイトゥゴー,牝,4,横山和生, 56 ,11,1,１, ,ダ1700,良,,(栗),昆貢,1456,-0.4,10,8,6,37.2,466,-4,
,"2025. 6.29",函館,1函6,1勝,臥牛山特･1勝,8,9,シュバルツマサムネ,牡,3,北村友一, 55 ,10,4,１, ,芝2000,良,,(栗),杉山佳明,1591,-0.0,5,5,4,34.5,472,+16,
,"2025. 6.29",函館,1函6,1勝,１勝ｸﾗｽ,8,11,チュウワクリスエス,牡,3,小林美駒,51★,11,1,１, ,ダ1700,良,,(美),栗田徹,1451,-0.2,1,1,1,40.2,490,+4,
,"2025. 6.29",函館,1函6,1勝,１勝ｸﾗｽ・牝,8,11,クリノハレルヤ,牝,4,森田誠也,53▲,11,9,１, ,芝1200,良,,(栗),武英智,1089,-0.1,,1,1,35.3,478,-2,B
,"2025. 6.29",函館,1函6,未勝利,未勝利,4,8,サクラアドリア,牡,3,武豊, 57 ,16,1,１, ,芝1800,良,,(美),尾関知人,1480,-0.0,13,9,6,36.0,490,+6,
,"2025. 6.29",函館,1函6,新馬,新馬,8,11,エスカレイト,牝,2,小林美駒,51★,12,3,１, ,芝1200,良,,(栗),小栗実,1107,-0.2,,3,3,34.6,436,,
,"2025. 6.29",函館,1函6,未勝利,未勝利,6,6,ミッキーコンドル,牡,3,藤岡佑介, 57 ,9,2,１, ,ダ1700,良,,(栗),大久保龍,1470,-0.3,3,2,1,37.8,448,+4,B
,"2025. 6.29",函館,1函6,未勝利,未勝利,2,2,ペイシャアーサー,牡,3,丹内祐次, 57 ,12,2,１, ,芝1200,良,,(美),本間忍,1091,-0.2,,1,1,34.8,454,-2,
,"2025. 6.29",函館,1函6,未勝利,未勝利,5,6,ストラテージュ,牡,3,古川奈穂,54▲,12,5,１, ,ダ1000,良,,(栗),矢作芳人,0591,-0.2,,3,2,35.4,460,-6,B
,"2025. 6.29",函館,1函6,未勝利,未勝利*,5,5,シーグルロス,牝,2,小林美駒,51★,12,9,１, ,芝1200,良,,(美),尾形和幸,1099,-0.1,,2,2,35.2,446,-10,
,"2025. 6.28",函館,1函5,1勝,１勝ｸﾗｽ,7,12,アレスグート,牡,3,木幡巧也, 55 ,14,4,１, ,ダ1700,稍,,(美),牧光二,1451,-0.1,2,2,3,37.8,456,0,
,"2025. 6.28",函館,1函5,ｵｰﾌﾟﾝ,青函ＳＨ,5,10,エーティーマクフィ,牡,6,藤岡佑介, 56 ,16,12,１, ,芝1200,良,,(栗),武英智,1081,-0.0,,11,10,33.7,470,-6,B
,"2025. 6.28",函館,1函5,2勝,洞爺湖特･2勝,4,7,カネラフィーナ,牝,3,横山武史, 53 ,16,1,１, ,芝2000,良,,(美),手塚貴久,1594,-0.4,2,2,2,35.1,468,+8,
,"2025. 6.28",函館,1函5,1勝,長万部特･1勝,3,3,エルサトアナ,牝,3,松本大輝, 53 ,8,3,１, ,芝1200,良,,(栗),本田優,1086,-0.0,,2,2,34.2,426,+4,
,"2025. 6.28",函館,1函5,1勝,１勝ｸﾗｽ,2,2,サベージラヴ,牝,4,小林美駒,52★,12,7,１, ,ダ1000,稍,,(美),伊藤圭三,0585,-0.1,,1,1,35.9,468,+2,B
,"2025. 6.28",函館,1函5,1勝,１勝ｸﾗｽ,7,13,マイスターヴェルク,牝,3,横山和生, 53 ,16,3,１, ,芝1800,稍,,(美),勢司和浩,1468,-0.3,4,2,1,35.6,502,-6,
,"2025. 6.28",函館,1函5,未勝利,未勝利,7,10,アスクガンバーレ,牡,3,岩田康誠, 57 ,12,3,１, ,ダ1700,稍,,(栗),福永祐一,1461,-0.4,12,7,2,38.1,442,0,
,"2025. 6.28",函館,1函5,新馬,新馬,3,5,フィオラーノ,牡,2,松本大輝,54☆,16,3,１, ,芝1200,稍,,(栗),吉田直弘,1101,-0.1,,2,2,35.5,438,,
,"2025. 6.28",函館,1函5,未勝利,未勝利,4,4,アルマデオロ,牡,3,武豊, 57 ,13,1,１, ,芝2000,稍,,(栗),清水久詞,2004,-0.5,4,3,1,36.0,498,+4,
,"2025. 6.28",函館,1函5,未勝利,未勝利・牝,6,9,デルマアポロニア,牝,3,武豊, 55 ,14,1,１, ,ダ1700,稍,,(美),蛯名正義,1455,-0.3,12,8,4,37.7,478,-2,
,"2025. 6.28",函館,1函5,未勝利,未勝利,3,3,ピストルスター,牡,3,北村友一, 57 ,12,2,１, ,ダ2400,稍,,(栗),高橋亮,2342,-0.2,2,2,2,37.1,498,+4,
,"2025. 6.28",函館,1函5,未勝利,未勝利・牝,4,6,オーケーダイナ,牝,3,武豊, 55 ,15,2,１, ,芝1200,稍,,(栗),奥村豊,1094,-0.1,,5,5,34.4,430,0,
,"2025. 6.22",函館,1函4,1勝,１勝ｸﾗｽ・牝,7,9,ネクストダンサー,牝,3,横山武史, 53 ,12,1,１, ,ダ1700,重,,(美),伊藤圭三,1456,-0.1,3,5,4,38.4,484,+4,B
,"2025. 6.22",函館,1函4,3勝,ＵＨＢＨ･3勝,8,14,オードゥメール,牝,6,斎藤新, 53 ,15,14,１, ,芝1200,重,,(美),斎藤誠,1087,-0.2,,2,3,34.6,494,0,
,"2025. 6.22",函館,1函4,2勝,檜山特別･2勝,6,10,バギーウィップ,牡,3,武藤雅, 55 ,14,1,１, ,ダ1700,重,,(美),萩原清,1443,-0.2,2,2,1,37.0,506,+2,
,"2025. 6.22",函館,1函4,1勝,遊楽部特･1勝,7,8,レイピカケ,牝,4,武豊, 56 ,10,5,１, ,芝2000,重,,(栗),野中賢二,2022,-0.1,8,7,7,34.9,458,+4,B
,"2025. 6.22",函館,1函4,1勝,１勝ｸﾗｽ,2,2,カルプスペルシュ,牝,3,横山武史, 53 ,11,1,１, ,芝1200,重,,(栗),石坂公一,1091,-0.2,,2,2,34.6,464,0,
,"2025. 6.22",函館,1函4,1勝,１勝ｸﾗｽ,3,3,ドゥカート,牡,3,鮫島克駿, 55 ,13,8,１, ,芝1800,重,,(美),宮田敬介,1477,-0.0,11,11,4,35.1,472,+4,
,"2025. 6.22",函館,1函4,未勝利,未勝利,7,8,マンオブザマッチ,牡,3,舟山瑠泉,54▲,11,2,１, ,ダ1700,重,,(栗),高橋義忠,1451,-0.2,6,1,1,37.6,486,-2,
,"2025. 6.22",函館,1函4,新馬,新馬,5,6,クラディスティーナ,牡,2,横山武史, 55 ,12,2,１, ,芝1200,重,,(美),清水英克,1105,-0.0,,4,4,35.5,476,,
,"2025. 6.22",函館,1函4,未勝利,未勝利,3,6,ゼットエイト,牡,3,鮫島克駿, 57 ,16,10,１, ,芝1800,重,,(栗),宮地貴稔,1489,-0.0,13,12,10,36.6,458,+4,
,"2025. 6.22",函館,1函4,未勝利,未勝利,4,4,アスゴッド,牡,3,古川奈穂,54▲,12,1,１, ,ダ1000,重,,(栗),矢作芳人,0585,-0.0,,8,7,35.1,500,-4,
,"2025. 6.22",函館,1函4,未勝利,未勝利・牝,3,3,シェリルファミーユ,牝,3,武豊, 55 ,14,3,１, ,ダ1700,重,,(栗),橋口慎介,1449,-0.0,9,9,7,36.9,436,0,
,"2025. 6.22",函館,1函4,未勝利,未勝利,1,1,ベビーズブレス,牝,3,武豊, 55 ,16,1,１, ,芝1200,重,,(栗),千田輝彦,1095,-0.3,,1,1,35.5,422,+2,
,"2025. 6.21",函館,1函3,1勝,１勝ｸﾗｽ,2,2,サムシャイン,牡,3,横山和生, 55 ,8,1,１, ,ダ1700,良,,(美),鈴木慎太,1451,-1.0,1,1,1,35.9,480,+8,
,"2025. 6.21",函館,1函3,2勝,ＳＴＶ杯･2勝,3,5,ゴールドサーベル,牡,4,武豊, 58 ,15,8,１, ,芝1200,良,,(栗),大久保龍,1089,-0.1,,9,9,33.8,472,-2,
,"2025. 6.21",函館,1函3,1勝,駒ケ岳特･1勝,5,5,マイファミリー,牡,4,黛弘人, 58 ,8,3,１, ,芝2600,良,,(美),深山雅史,2416,-0.0,2,2,1,35.3,446,-2,B
,"2025. 6.21",函館,1函3,1勝,下北半島･1勝,4,4,カウスリップ,牝,3,横山和生, 53 ,10,1,１, ,芝1200,良,,(美),中舘英二,1084,-0.0,,1,1,34.6,528,+4,
,"2025. 6.21",函館,1函3,1勝,１勝ｸﾗｽ,8,12,テイエムタリスマ,牡,4,小林美駒,54★,12,3,１, ,ダ1000,良,,(栗),高橋一哉,0588,-0.1,,2,2,35.8,470,-2,
,"2025. 6.21",函館,1函3,未勝利,未勝利・牝,2,4,ハートメテオ,牝,3,鮫島克駿, 55 ,16,1,１, ,芝1800,良,,(栗),笹田和秀,1469,-0.6,5,5,4,35.0,442,-4,
,"2025. 6.21",函館,1函3,新馬,新馬,1,1,スターオブロンドン,牡,2,古川奈穂,52▲,9,2,１, ,ダ1000,良,,(栗),矢作芳人,0596,-0.1,,4,4,35.9,476,,
,"2025. 6.21",函館,1函3,新馬,新馬・牝,6,10,ブラックチャリス,牝,2,浜中俊, 55 ,15,3,１, ,芝1200,良,,(栗),武幸四郎,1082,-0.5,,3,2,34.4,432,,
,"2025. 6.21",函館,1函3,未勝利,未勝利,6,12,アオイタケル,牡,3,藤岡佑介, 57 ,16,1,１, ,芝2000,良,,(栗),四位洋文,2002,-0.4,2,2,2,36.0,484,-2,
,"2025. 6.21",函館,1函3,未勝利,未勝利,7,10,サンライズバレット,牡,3,鮫島克駿, 57 ,13,2,１, ,ダ1700,良,,(栗),茶木太樹,1461,-0.9,6,2,2,38.3,506,0,
,"2025. 6.21",函館,1函3,未勝利,未勝利・牝,1,1,メイショウホダワラ,牝,3,丹内祐次, 55 ,12,1,１, ,ダ1000,良,,(栗),荒川義之,0593,-0.3,,1,1,36.3,474,-2,
,"2025. 6.21",函館,1函3,未勝利,未勝利,6,11,グッバイウェーブ,牝,3,横山武史, 55 ,16,7,１, ,芝1200,良,,(美),中川公成,1088,-0.1,,1,1,35.2,450,-6,
,"2025. 6.15",函館,1函2,1勝,１勝ｸﾗｽ,7,9,グレイテストソング,牡,3,佐々木大, 55 ,11,1,１, ,ダ1700,良,,(美),小笠倫弘,1454,-0.2,4,5,4,37.4,430,+2,
,"2025. 6.15",函館,1函2,2勝,函館日刊･2勝,4,5,ドゥアムール,牝,3,丹内祐次, 53 ,14,1,１, ,芝1200,良,,(栗),中竹和也,1075,-0.3,,1,1,34.3,480,+6,
,"2025. 6.15",函館,1函2,2勝,津軽海Ｈ･2勝,6,10,タマモプルメリア,牝,4,小沢大仁, 53 ,14,7,１, ,ダ1700,良,,(栗),大橋勇樹,1454,-0.1,4,2,2,37.1,450,-4,
,"2025. 6.15",函館,1函2,1勝,八雲特別･1勝,1,1,マルカオペラ,牝,4,小沢大仁, 56 ,13,4,１, ,芝1800,良,,(栗),浜田多実,1466,-0.2,2,4,2,35.1,480,0,
,"2025. 6.15",函館,1函2,1勝,１勝ｸﾗｽ,3,3,シアター,牝,4,小林美駒,52★,13,4,１, ,芝1200,良,,(栗),茶木太樹,1076,-0.2,,1,1,34.5,450,+10,
,"2025. 6.15",函館,1函2,1勝,１勝ｸﾗｽ・牝,5,5,クーデール,牝,3,鷲頭虎太,50▲,9,1,１, ,ダ1000,良,,(栗),坂口智康,0583,-0.2,,1,1,34.9,438,0,B
