Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2026. 3. 1",小倉,1小C,1勝,１勝ｸﾗｽ,2,3,セボンサデッセ,牡,4,菱田裕二, 57 ,16,1,１, ,ダ1700,稍,,(栗),橋口慎介,1445,-0.2,1,1,1,37.4,486,-14,
,"2026. 3. 1",小倉,1小C,3勝,関門橋Ｓ･3勝,4,8,バルナバ,牡,4,斎藤新, 57 ,17,2,１, ,芝2000,良,,(栗),浜田多実,2003,-0.3,12,7,4,35.9,504,-2,
,"2026. 3. 1",小倉,1小C,2勝,西日本新･2勝,8,16,モーデン,牡,8,鮫島克駿, 58 ,18,5,１, ,芝1200,良,,(栗),加藤公太,1084,-0.3,,11,11,33.8,492,-10,
,"2026. 3. 1",小倉,1小C,1勝,唐戸特別･1勝,5,10,ジャスティンガルフ,牡,5,西塚洸二, 58 ,18,14,１, ,芝2000,良,,(栗),茶木太樹,2028,-0.0,1,1,1,35.9,498,-2,
,"2026. 3. 1",小倉,1小C,1勝,１勝ｸﾗｽ・牝,8,14,ヴァリオーサ,牝,4,富田暁, 55 ,15,5,１, ,ダ1700,稍,,(栗),武幸四郎,1463,-0.2,7,6,4,38.6,474,-4,
,"2026. 3. 1",小倉,1小C,1勝,１勝ｸﾗｽ,3,6,ヴィヴァクラウン,牡,5,舟山瑠泉,55▲,18,10,１, ,芝1200,良,,(美),杉浦宏昭,1084,-0.3,,4,4,35.4,470,-12,
,"2026. 3. 1",小倉,1小C,未勝利,未勝利,8,16,エクリュ,牝,3,松若風馬, 55 ,16,1,１, ,芝1800,良,,(栗),井上智史,1498,-0.1,15,5,4,36.8,436,0,
,"2026. 3. 1",小倉,1小C,未勝利,未勝利,4,8,プルヴォワール,牝,3,吉田隼人, 55 ,18,7,１, ,芝1200,良,,(美),竹内正洋,1094,-0.1,,2,2,35.8,442,0,
,"2026. 3. 1",小倉,1小C,未勝利,障害未勝利,3,3,ハイウェイスター,牝,5,中村将之, 58 ,12,1,１, ,芝2860,良,,(栗),宮本博,3160,-1.0,5,2,1,13.7,492,-4,
,"2026. 3. 1",小倉,1小C,未勝利,未勝利,3,3,ファンシーフリル,牝,3,石田拓郎,52▲,14,1,１, ,ダ1000,稍,,(美),蛯名利弘,0578,-0.6,,1,1,35.4,458,-2,
,"2026. 3. 1",小倉,1小C,未勝利,未勝利・牝,8,15,アストリル,牝,3,丹内祐次, 55 ,16,1,１, ,芝2000,良,,(美),鈴木慎太,2035,-0.1,2,2,2,36.3,438,-6,
,"2026. 3. 1",小倉,1小C,未勝利,未勝利,2,3,ジュンプリメーロ,牡,3,西塚洸二, 57 ,16,3,１, ,ダ1700,稍,,(栗),友道康夫,1461,-0.3,1,1,1,38.9,492,0,
,"2026. 2.28",小倉,1小B,1勝,１勝ｸﾗｽ,4,7,スネーフリンガ,牝,4,丸山元気, 56 ,18,9,１, ,芝1200,稍,,(栗),森田直行,1100,-0.1,,3,3,34.8,460,0,
,"2026. 2.28",小倉,1小B,2勝,別府特別･2勝,5,9,ホウオウアートマン,牡,4,菱田裕二, 57 ,15,2,１, ,芝2000,稍,,(栗),矢作芳人,2009,-0.1,15,12,9,35.7,464,-2,B
,"2026. 2.28",小倉,1小B,2勝,早鞆特Ｈ･2勝,7,14,ジューンエオス,牝,4,富田暁, 53 ,16,5,１, ,ダ1700,重,,(栗),武英智,1425,-0.3,3,3,2,37.6,488,0,
,"2026. 2.28",小倉,1小B,1勝,脊振山特･1勝,6,12,バースライト,牡,4,吉田隼人, 57 ,16,6,１, ,芝2600,稍,,(栗),武幸四郎,2414,-1.0,2,2,1,36.5,506,-2,
,"2026. 2.28",小倉,1小B,1勝,１勝ｸﾗｽ・牝,8,13,マテンロウシルビア,牝,4,古川吉洋, 55 ,13,10,１, ,芝2000,稍,,(栗),四位洋文,2010,-0.3,12,11,10,36.0,428,-12,
,"2026. 2.28",小倉,1小B,1勝,１勝ｸﾗｽ*,6,8,サンライズケヴィン,牡,3,松若風馬, 57 ,13,5,１, ,ダ1700,重,,(栗),平田修,1428,-0.2,2,2,2,36.7,490,+14,
,"2026. 2.28",小倉,1小B,未勝利,未勝利,4,8,ニホンピロロジャー,牡,3,国分恭介, 57 ,16,1,１, ,芝2000,稍,,(栗),緒方努,2018,-0.2,12,8,4,36.2,432,-8,
,"2026. 2.28",小倉,1小B,ｵｰﾌﾟﾝ,障害・オープ,3,3,クラップサンダー,牡,7,黒岩悠, 60 ,12,6,１, ,芝2860,稍,,(栗),牧田和弥,3173,-0.3,5,3,2,13.8,464,+4,
,"2026. 2.28",小倉,1小B,未勝利,障害未勝利,2,2,ホウオウプロサンゲ,牡,5,小野寺祐, 60 ,12,3,１, ,芝2860,稍,,(栗),矢作芳人,3145,-3.0,1,1,1,13.6,512,+24,
,"2026. 2.28",小倉,1小B,1勝,１勝ｸﾗｽ,4,5,ミキノバカラ,牡,4,河原田菜,54★,14,7,１, ,ダ1000,不,,(栗),大橋勇樹,0578,-0.3,,9,8,34.4,480,+2,
,"2026. 2.28",小倉,1小B,未勝利,未勝利,4,8,ダブルチャレンジ,牝,3,小林美駒,52▲,18,1,１, ,芝1200,稍,,(美),深山雅史,1099,-0.0,,1,1,36.3,438,-2,
,"2026. 2.28",小倉,1小B,未勝利,未勝利・牝,7,14,フレットローソ,牝,3,横山琉人, 55 ,16,1,１, ,ダ1700,不,,(栗),高橋義忠,1452,-0.5,1,1,1,37.3,494,+4,
,"2026. 2.22",小倉,1小A,1勝,１勝ｸﾗｽ・牝,8,18,アサクサグレース,牝,4,杉原誠人, 56 ,18,6,１, ,芝1200,良,,(栗),加藤公太,1078,-0.1,,1,1,35.2,468,0,
,"2026. 2.22",小倉,1小A,Ｇ３,小倉大賞ＨG3,8,16,タガノデュード,牡,5,古川吉洋, 55 ,16,4,１, ,芝1800,良,,(栗),宮徹,1452,-0.1,14,11,7,34.1,498,-6,
,"2026. 2.22",小倉,1小A,2勝,和布刈特･2勝,5,9,タイセイミッション,セ,5,黛弘人, 58 ,16,3,１, ,ダ1700,良,*,(美),伊藤圭三,1457,-0.0,2,2,2,37.4,532,-2,B
,"2026. 2.22",小倉,1小A,1勝,高千穂特･1勝,5,5,インパクトシー,牡,4,横山琉人, 57 ,12,1,１, ,芝1800,良,,(美),大竹正博,1464,-0.7,3,3,2,34.7,532,+4,
,"2026. 2.22",小倉,1小A,1勝,１勝ｸﾗｽ,3,3,メリザンド,牝,4,杉原誠人, 55 ,14,6,１, ,芝2000,良,,(美),小手川準,2001,-0.0,1,1,1,36.3,468,+6,
,"2026. 2.22",小倉,1小A,1勝,１勝ｸﾗｽ,5,8,マンオブザマッチ,牡,4,舟山瑠泉,54▲,14,2,１, ,ダ1700,良,,(栗),高橋義忠,1468,-0.6,4,4,3,38.6,488,-2,
,"2026. 2.22",小倉,1小A,未勝利,未勝利・牝,2,4,ソングオブザバード,牝,3,鮫島克駿, 55 ,16,2,１, ,芝1800,良,,(栗),佐藤悠太,1484,-0.4,7,5,4,35.2,464,,
,"2026. 2.22",小倉,1小A,未勝利,未勝利,2,2,エイシンイグニース,牡,3,西塚洸二, 57 ,13,4,１, ,芝2000,良,,(栗),野中賢二,2005,-0.5,1,1,1,36.0,488,-8,
,"2026. 2.22",小倉,1小A,未勝利,障害未勝利,4,4,グラニットピーク,セ,6,坂口智康,57▲,12,8,１, ,芝2860,良,,(美),田島俊明,3172,-0.1,4,6,4,13.8,508,+2,
,"2026. 2.22",小倉,1小A,1勝,１勝ｸﾗｽ,1,1,ベニシア,牝,5,菊沢一樹, 56 ,14,14,１, ,ダ1000,良,,(美),粕谷昌央,0593,-0.2,,1,1,36.5,446,+2,
,"2026. 2.22",小倉,1小A,未勝利,未勝利,5,10,ロジケープ,牡,3,丹内祐次, 57 ,18,2,１, ,芝1200,良,*,(美),尾形和幸,1079,-0.6,,2,2,34.7,500,+4,
,"2026. 2.22",小倉,1小A,未勝利,未勝利・牝,2,2,ガーネットフレア,牝,3,北村友一, 55 ,12,3,１, ,ダ1700,良,,(栗),杉山佳明,1482,-0.8,1,1,1,39.0,442,+2,
,"2026. 2.21",小倉,1小9,1勝,１勝ｸﾗｽ,5,9,ベルビースタローン,牝,4,小林美駒,53▲,18,1,１, ,芝1200,良,,(栗),西村真幸,1081,-0.0,,1,1,35.4,508,+2,
,"2026. 2.21",小倉,1小9,3勝,小倉城Ｓ･3勝,5,6,オーケーバーディー,牝,5,横山琉人, 56 ,13,3,１, ,ダ1700,良,,(美),相沢郁,1451,-0.2,1,1,1,37.4,458,-8,
,"2026. 2.21",小倉,1小9,2勝,皿倉山特･2勝,5,9,エコロレイズ,牡,5,菊沢一樹, 58 ,16,6,１, ,芝2600,良,,(美),岩戸孝樹,2391,-0.2,8,8,5,35.3,504,0,
,"2026. 2.21",小倉,1小9,1勝,あざみ賞･1勝,3,3,アンジュプロミス,牝,3,古川奈穂, 55 ,10,2,１, ,芝1200,良,,(栗),矢作芳人,1081,-0.0,,1,1,34.8,444,-4,
,"2026. 2.21",小倉,1小9,1勝,１勝ｸﾗｽ・牝,7,14,ハニードレス,牝,4,丸山元気, 55 ,16,3,１, ,芝1800,良,,(美),牧光二,1470,-0.4,7,7,6,35.6,440,+2,
,"2026. 2.21",小倉,1小9,1勝,１勝ｸﾗｽ,2,3,ケイアイアルタイル,牡,5,菊沢一樹, 58 ,16,6,１, ,ダ1700,良,,(栗),梅田智之,1467,-0.3,5,5,3,38.1,526,-4,
,"2026. 2.21",小倉,1小9,未勝利,未勝利,5,10,レッドラージャ,牡,3,西塚洸二, 57 ,16,1,１, ,芝1800,良,,(栗),友道康夫,1493,-0.2,7,7,3,35.2,506,-2,B
,"2026. 2.21",小倉,1小9,ｵｰﾌﾟﾝ,障害・オープ,8,11,スズカハービン,牡,6,難波剛健, 61 ,12,1,１, ,芝3390,良,,(栗),高橋義忠,3523,-0.1,1,1,1,13.7,478,+10,
,"2026. 2.21",小倉,1小9,未勝利,障害未勝利,8,12,コンバスチョン,セ,7,上野翔, 60 ,12,1,１, ,芝2860,良,,(美),伊藤圭三,3132,-0.4,5,2,2,13.5,504,0,
,"2026. 2.21",小倉,1小9,未勝利,未勝利,3,4,エコロレバン,牝,3,小林美駒,52▲,14,2,１, ,ダ1000,良,,(栗),大久保龍,0587,-0.7,,1,1,35.8,464,-6,
,"2026. 2.21",小倉,1小9,未勝利,未勝利・牝,8,18,ムーンリットアイル,牝,3,吉田隼人, 55 ,18,1,１, ,芝1200,良,,(栗),武英智,1088,-0.1,,3,2,34.8,446,+4,
,"2026. 2.21",小倉,1小9,未勝利,未勝利,8,14,ジャイアンバローズ,牡,3,丹内祐次, 57 ,14,3,１, ,ダ1700,良,,(栗),池江泰寿,1469,-0.0,3,3,2,38.1,530,-4,
,"2026. 2.15",小倉,1小8,1勝,１勝ｸﾗｽ,8,12,マーウォルス,牡,4,田山旺佑,54▲,13,1,１, ,ダ1700,稍,,(栗),茶木太樹,1464,-0.1,11,10,8,38.3,474,+6,
,"2026. 2.15",小倉,1小8,ｵｰﾌﾟﾝ,北九州短,4,7,ジョーメッドヴィン,牡,5,松若風馬, 57 ,18,4,１, ,芝1200,稍,,(栗),清水久詞,1084,-0.2,,6,5,34.1,520,0,
,"2026. 2.15",小倉,1小8,2勝,大濠特Ｈ･2勝,8,16,メイショウセイロウ,牡,4,吉田隼人, 56 ,18,3,１, ,芝1200,稍,,(栗),荒川義之,1088,-0.0,,15,14,34.1,418,+2,
,"2026. 2.15",小倉,1小8,2勝,太宰府特･2勝,6,6,マトラコーニッシュ,牝,4,西塚洸二, 55 ,7,2,１, ,芝2000,稍,,(栗),池添学,2012,-0.1,4,4,2,35.1,428,0,
,"2026. 2.15",小倉,1小8,1勝,１勝ｸﾗｽ,4,6,イプシロンナンバー,牡,4,松若風馬, 57 ,15,3,１, ,ダ2400,稍,,(栗),小崎憲,2336,-0.1,3,2,1,38.0,504,-14,
,"2026. 2.15",小倉,1小8,1勝,１勝ｸﾗｽ,2,2,リアルファインド,牡,5,吉田隼人, 58 ,14,12,１, ,芝2600,稍,,(美),小笠倫弘,2423,-0.1,1,1,1,35.4,528,+20,
,"2026. 2.15",小倉,1小8,1勝,１勝ｸﾗｽ,8,15,ダノンジャイアン,牡,4,斎藤新, 57 ,16,1,１, ,芝2000,稍,,(栗),茶木太樹,2011,-0.1,5,3,2,35.8,454,-2,
,"2026. 2.15",小倉,1小8,未勝利,未勝利,4,7,モウエエデショー,牡,3,野中悠太, 57 ,16,4,１, ,芝1800,稍,,(美),萱野浩二,1498,-0.0,11,9,8,34.7,476,+4,
,"2026. 2.15",小倉,1小8,未勝利,障害未勝利,5,6,アルカンサス,牡,7,土田真翔,57▲,12,7,１, ,芝2860,稍,,(美),土田稔,3159,-0.3,6,6,5,13.7,484,-4,B
,"2026. 2.15",小倉,1小8,1勝,１勝ｸﾗｽ,8,14,ハヤテノツバサ,牡,4,斎藤新, 58 ,14,2,１, ,ダ1000,稍,,(栗),杉山佳明,0571,-1.0,,1,1,34.3,518,+8,B
,"2026. 2.15",小倉,1小8,未勝利,未勝利,7,13,エバーラスト,牡,3,石神深道,54▲,18,4,１, ,芝1200,稍,,(美),和田正一,1091,-0.0,,4,3,35.2,488,-10,
,"2026. 2.15",小倉,1小8,未勝利,未勝利,8,15,サムシングニュー,牡,3,舟山瑠泉,54▲,16,6,１, ,ダ1700,稍,,(美),鹿戸雄一,1466,-0.1,8,3,2,37.9,474,-2,
,"2026. 2.14",小倉,1小7,1勝,１勝ｸﾗｽ,7,12,シンゼンカガ,牡,4,丹内祐次, 57 ,15,1,１, ,芝1800,良,,(栗),荒川義之,1484,-0.3,6,4,3,35.0,452,-8,
,"2026. 2.14",小倉,1小7,3勝,下関Ｓ･3勝,8,16,ジャスパーディビネ,牡,4,和田陽希, 58 ,18,2,１, ,芝1200,良,,(栗),森秀行,1072,-0.6,,1,1,35.0,528,0,B
,"2026. 2.14",小倉,1小7,2勝,伊万里特･2勝,2,2,トーアジョウトウ,牡,4,舟山瑠泉, 58 ,14,5,１, ,ダ1000,良,,(美),村田一誠,0580,-0.1,,2,2,35.5,514,+2,
,"2026. 2.14",小倉,1小7,1勝,あすなろ･1勝,2,2,ブラックハヤテ,牡,3,丹内祐次, 57 ,10,2,１, ,芝2000,良,,(美),蛯名利弘,2011,-0.4,7,5,4,35.0,450,+4,
,"2026. 2.14",小倉,1小7,ＪＧ３,小倉ジャJG3,7,10,サンデイビス,牡,8,上野翔, 61 ,13,5,１, ,芝3390,良,,(美),村田一誠,3498,-0.4,4,3,2,13.6,516,+12,
,"2026. 2.14",小倉,1小7,1勝,１勝ｸﾗｽ・牝,8,16,タマモジャスミン,牝,4,小沢大仁, 55 ,16,1,１, ,ダ1700,良,,(栗),大橋勇樹,1461,-0.4,3,3,3,38.6,496,-8,
,"2026. 2.14",小倉,1小7,1勝,１勝ｸﾗｽ,6,11,ラブディーヴァ,牝,5,石田拓郎,53▲,18,6,１, ,芝1200,良,,(美),田中勝春,1081,-0.1,,12,12,34.4,448,-2,
,"2026. 2.14",小倉,1小7,未勝利,未勝利,3,6,ノンブルドール,牡,3,亀田温心, 57 ,18,3,１, ,芝2000,良,,(栗),西園翔太,2007,-0.2,8,6,2,35.6,436,-4,
,"2026. 2.14",小倉,1小7,未勝利,障害未勝利,6,8,ベイビーベリッシモ,牡,4,五十嵐雄, 59 ,12,9,１, ,芝2860,良,,(美),大和田成,3179,-0.0,5,5,6,13.8,502,+2,
,"2026. 2.14",小倉,1小7,未勝利,未勝利,7,12,ミヤフロント,牝,3,森田誠也,52▲,14,4,１, ,ダ1000,良,,(栗),斉藤崇史,0594,-0.2,,2,2,36.6,460,+2,
,"2026. 2.14",小倉,1小7,未勝利,未勝利,1,1,マーゴットミスト,牡,3,古川奈穂,54▲,18,1,１, ,芝1200,良,,(栗),杉山佳明,1086,-0.4,,5,2,35.3,536,+6,
,"2026. 2.14",小倉,1小7,未勝利,未勝利・牝,8,16,ペンダント,牝,3,丹内祐次, 55 ,16,1,１, ,ダ1700,良,,(栗),池江泰寿,1480,-0.0,9,3,3,38.5,464,-2,
,"2026. 2. 8",小倉,1小6,1勝,１勝ｸﾗｽ,4,8,ヤマニンレセディ,牝,4,横山琉人, 56 ,18,3,１, ,芝1200,良,,(栗),長谷川浩,1091,-0.1,,5,6,34.7,462,+6,
,"2026. 2. 8",小倉,1小6,ｵｰﾌﾟﾝ,小倉日経,7,10,レーゼドラマ,牝,4,斎藤新, 54 ,12,6,１, ,芝2000,良,,(栗),辻野泰之,1594,-0.3,1,1,1,35.1,474,0,B
,"2026. 2. 8",小倉,1小6,2勝,由布院特･2勝,4,8,パフ,牡,5,西塚洸二, 58 ,16,2,１, ,ダ1700,良,,(栗),橋口慎介,1466,-0.1,13,11,13,37.7,484,0,
,"2026. 2. 8",小倉,1小6,1勝,かささぎ･1勝,8,15,クリエープキー,牝,3,富田暁, 55 ,15,10,１, ,芝1200,良,,(美),牧光二,1092,-0.4,,4,2,34.7,448,+2,
,"2026. 2. 8",小倉,1小6,1勝,１勝ｸﾗｽ・若,2,3,エアビッグマム,牝,4,西塚洸二,54☆,16,1,１, ,芝1800,良,,(栗),笹田和秀,1480,-0.0,4,3,5,35.8,514,+8,
,"2026. 2. 8",小倉,1小6,1勝,１勝ｸﾗｽ・牝,2,3,ミラクルキャッツ,牝,6,丹内祐次, 56 ,15,3,１, ,ダ1700,良,,(美),堀宣行,1469,-0.2,8,7,7,37.4,470,-2,
,"2026. 2. 8",小倉,1小6,未勝利,未勝利,2,3,ムスクレスト,牡,3,鮫島克駿, 57 ,16,2,１, ,芝1800,良,,(栗),安田翔伍,1498,-0.4,7,6,5,35.3,472,+6,
,"2026. 2. 8",小倉,1小6,新馬,新馬,8,10,アンジュドジョワ,牝,3,小沢大仁, 55 ,10,1,１, ,芝2000,良,,(栗),福永祐一,2027,-0.1,3,3,1,35.6,446,,
,"2026. 2. 8",小倉,1小6,1勝,１勝ｸﾗｽ,7,11,クインズシフォン,牝,4,丹内祐次, 56 ,14,4,１, ,ダ1000,良,,(美),和田正一,0597,-0.3,,6,6,35.9,452,0,B
,"2026. 2. 8",小倉,1小6,未勝利,未勝利・牝,1,1,シェーロドラート,牝,3,菊沢一樹, 55 ,17,1,１, ,芝1200,良,,(美),加藤士津,1089,-0.1,,3,3,34.9,470,+2,
,"2026. 2. 8",小倉,1小6,未勝利,未勝利,6,11,イサギ,牡,3,小沢大仁, 57 ,16,8,１, ,ダ1700,良,,(栗),小椋研介,1475,-0.7,4,4,4,39.7,474,+10,
,"2026. 2. 7",小倉,1小5,1勝,１勝ｸﾗｽ・牝,3,6,ワインクーラー,牝,4,富田暁, 56 ,18,3,１, ,芝1200,稍,,(栗),石橋守,1087,-0.3,,4,4,34.5,454,-4,
,"2026. 2. 7",小倉,1小5,3勝,豊前ＳＨ･3勝,8,15,カペルブリュッケ,牡,4,斎藤新, 55 ,16,1,１, ,ダ1700,良,,(栗),浜田多実,1454,-0.0,11,10,10,36.9,480,+8,
,"2026. 2. 7",小倉,1小5,2勝,ＲＫＢ賞･2勝,6,12,トーアライデン,牡,6,中井裕二, 58 ,16,9,１, ,芝1800,稍,,(栗),河嶋宏樹,1477,-0.4,1,1,1,35.5,500,-2,
,"2026. 2. 7",小倉,1小5,1勝,戸畑特別･1勝,1,1,リーティアコナル,牡,4,小崎綾也, 57 ,13,2,１, ,芝2000,稍,,(栗),高橋一哉,2010,-0.6,1,1,1,36.0,480,-2,B
,"2026. 2. 7",小倉,1小5,1勝,１勝ｸﾗｽ,5,6,キングベルベット,セ,5,鷲頭虎太,56△,12,6,１, ,ダ1700,良,,(美),国枝栄,1452,-0.6,1,1,1,38.1,490,-10,B
,"2026. 2. 7",小倉,1小5,1勝,１勝ｸﾗｽ・牝,8,17,ニホンピロホリデー,牝,5,和田陽希,53▲,18,14,１, ,芝2000,稍,,(栗),緒方努,2013,-0.0,17,18,16,35.1,412,+2,
,"2026. 2. 7",小倉,1小5,未勝利,未勝利・若,8,18,クラウンインジエア,牡,3,小林美駒,54▲,18,3,１, ,芝2000,稍,,(栗),藤岡健一,2005,-0.2,1,1,1,36.3,482,-16,
,"2026. 2. 7",小倉,1小5,未勝利,障害未勝利,7,10,シルヴァーデューク,セ,6,小牧加矢, 60 ,12,1,１, ,芝2860,稍,,(栗),前川恭子,3183,-0.1,2,3,2,13.9,458,-2,
,"2026. 2. 7",小倉,1小5,未勝利,障害未勝利,2,2,メイショウソムリエ,セ,5,大江原圭, 60 ,12,5,１, ,芝2860,稍,,(美),蛯名正義,3160,-0.1,2,2,2,13.7,506,0,
,"2026. 2. 7",小倉,1小5,未勝利,未勝利,4,5,パドゼフィール,牝,3,田山旺佑,52▲,14,2,１, ,ダ1000,良,,(栗),新谷功一,0593,-0.3,,1,1,36.3,474,+8,
,"2026. 2. 7",小倉,1小5,未勝利,未勝利,2,4,ウォーターデライト,牡,3,鮫島克駿, 57 ,18,2,１, ,芝1200,良,,(栗),高柳大輔,1089,-0.2,,1,1,35.3,452,+8,
,"2026. 2. 7",小倉,1小5,未勝利,未勝利・牝,6,12,ミティリーニ,牝,3,鮫島克駿, 55 ,16,4,１, ,ダ1700,良,,(栗),高野友和,1483,-0.1,13,12,8,38.5,448,0,
,"2026. 2. 1",小倉,1小4,1勝,１勝ｸﾗｽ,5,10,セイウンデセオ,牝,5,菊沢一樹, 56 ,18,5,１, ,芝1200,良,,(美),小手川準,1073,-0.1,,11,9,33.5,492,-8,
,"2026. 2. 1",小倉,1小4,ｵｰﾌﾟﾝ,門司Ｓ,4,6,コトホドサヨウニ,牡,5,松若風馬, 58 ,15,5,１, ,ダ1700,良,,(栗),奥村豊,1449,-0.0,3,6,6,36.8,522,+16,
,"2026. 2. 1",小倉,1小4,2勝,周防灘特･2勝,2,3,コウセキ,牡,4,丸山元気, 58 ,15,1,１, ,芝1200,良,,(栗),西園正都,1069,-0.1,,1,1,34.4,482,-6,
,"2026. 2. 1",小倉,1小4,1勝,足立山特･1勝,7,9,ドーバーブライト,牡,4,菊沢一樹, 57 ,11,5,１, ,芝2600,良,,(美),西田雄一,2365,-0.4,3,3,2,35.4,530,-2,
,"2026. 2. 1",小倉,1小4,1勝,１勝ｸﾗｽ・若,7,10,クラヴァンス,牡,4,西塚洸二,56☆,13,5,１, ,芝1800,良,,(栗),友道康夫,1459,-0.0,2,2,2,34.1,480,+4,B
,"2026. 2. 1",小倉,1小4,1勝,１勝ｸﾗｽ・牝,8,15,キャットテイル,牝,4,西塚洸二,54☆,15,10,１, ,ダ1700,良,,(栗),野中賢二,1467,-0.3,2,2,2,38.1,424,-2,
,"2026. 2. 1",小倉,1小4,未勝利,未勝利,1,1,マカナアネラ,牡,3,角田大和, 57 ,18,5,１, ,芝2000,良,,(栗),角田晃一,2001,-0.1,1,2,1,35.6,452,-2,
,"2026. 2. 1",小倉,1小4,新馬,新馬,1,2,ケイアイクウガ,牡,3,橋木太希,54▲,18,2,１, ,芝1200,良,,(栗),小林真也,1086,-0.2,,4,3,34.2,508,,
,"2026. 2. 1",小倉,1小4,未勝利,障害未勝利,7,9,グアラニア,牡,5,伴啓太, 60 ,12,9,１, ,芝2860,良,,(美),矢野英一,3161,-0.0,1,1,1,13.7,506,+8,
,"2026. 2. 1",小倉,1小4,1勝,１勝ｸﾗｽ,4,6,トーアジョウトウ,牡,4,舟山瑠泉,55▲,14,7,１, ,ダ1000,良,,(美),村田一誠,0587,-0.3,,2,1,36.0,512,+22,
,"2026. 2. 1",小倉,1小4,未勝利,未勝利,2,3,デルマリシリ,牝,3,藤岡佑介, 55 ,18,1,１, ,芝1200,良,,(栗),田中克典,1078,-0.1,,5,3,33.8,460,-6,
,"2026. 2. 1",小倉,1小4,未勝利,未勝利,8,16,ラブインアクション,牝,3,鮫島克駿, 55 ,16,3,１, ,ダ1700,良,,(栗),橋口慎介,1471,-0.6,1,1,1,38.2,478,+2,
,"2026. 1.31",小倉,1小3,1勝,１勝ｸﾗｽ,8,15,エンジェルマーク,牝,4,丸山元気, 55 ,16,8,１, ,芝2000,良,,(美),宮田敬介,1582,-0.1,12,10,9,35.3,462,-4,
,"2026. 1.31",小倉,1小3,3勝,巌流島Ｈ･3勝,2,3,デイトナモード,牡,6,小崎綾也, 54 ,18,14,１, ,芝1200,良,,(栗),千田輝彦,1068,-0.2,,3,2,33.6,544,+4,
,"2026. 1.31",小倉,1小3,2勝,平尾台特･2勝,8,16,ドゥラリス,牝,4,斎藤新, 55 ,16,3,１, ,ダ1700,良,,(栗),吉岡辰弥,1454,-0.1,7,7,7,37.5,526,0,
,"2026. 1.31",小倉,1小3,2勝,有田特別･2勝,6,9,スノーサイレンス,牝,4,鮫島克駿, 56 ,14,1,１, ,ダ1000,良,,(栗),小栗実,0592,-0.0,,5,5,36.2,458,-6,
,"2026. 1.31",小倉,1小3,1勝,１勝ｸﾗｽ,3,5,フォティック,牡,6,吉田隼人, 58 ,18,4,１, ,芝1200,良,,(栗),飯田祐史,1075,-0.2,,10,7,33.5,476,-8,
,"2026. 1.31",小倉,1小3,未勝利,未勝利,3,5,アイドクレース,牝,3,石神深道,52▲,16,6,１, ,芝1800,良,,(美),金成貴史,1468,-0.0,11,9,9,35.5,422,-6,
,"2026. 1.31",小倉,1小3,未勝利,未勝利・若,1,2,カシノリアーナ,牝,3,橋木太希,52▲,18,18,１, ,芝1200,良,,(美),天間昭一,1085,-0.0,,8,5,34.2,438,-2,
,"2026. 1.31",小倉,1小3,未勝利,障害未勝利,8,10,レッドラマンシュ,セ,7,小牧加矢, 60 ,11,1,１, ,芝2860,良,,(栗),庄野靖志,3121,-0.8,1,1,1,13.4,476,0,
,"2026. 1.31",小倉,1小3,ｵｰﾌﾟﾝ,障害・オープ,1,1,ホークフィールド,牡,5,高田潤, 60 ,12,2,１, ,芝2860,良,,(栗),武英智,3096,-0.4,4,4,4,13.3,494,+4,
,"2026. 1.31",小倉,1小3,1勝,１勝ｸﾗｽ,3,6,モレポブラーノ,牡,4,小沢大仁, 57 ,16,3,１, ,ダ1700,良,,(栗),庄野靖志,1452,-0.2,1,1,1,37.6,546,-14,B
,"2026. 1.31",小倉,1小3,未勝利,未勝利・牝,6,11,フォーチュンライド,牝,3,松本大輝,54☆,18,1,１, ,芝2000,良,,(栗),福永祐一,1598,-0.1,2,2,2,35.9,480,0,
,"2026. 1.31",小倉,1小3,未勝利,未勝利,5,7,ウーマンズパワー,牝,3,横山琉人, 55 ,14,1,１, ,ダ1000,良,,(栗),中尾秀正,0589,-0.1,,2,2,36.0,454,-12,
,"2026. 1.25",小倉,1小2,1勝,１勝ｸﾗｽ,5,8,ヤコブセン,牡,4,斎藤新, 57 ,14,3,１, ,芝2000,良,,(美),斎藤誠,2000,-0.0,2,2,1,34.1,514,0,B
,"2026. 1.25",小倉,1小2,3勝,壇之浦Ｓ･3勝,5,5,エラトー,牝,5,斎藤新, 56 ,12,6,１, ,芝1800,良,,(栗),上村洋行,1454,-0.2,4,5,5,33.4,490,-12,
,"2026. 1.25",小倉,1小2,2勝,響灘特別･2勝,1,1,アイウィル,牡,5,丹内祐次, 58 ,16,5,１, ,ダ1700,良,,(美),高木登,1458,-0.0,3,3,3,36.6,516,0,B
,"2026. 1.25",小倉,1小2,1勝,八幡特別･1勝,7,13,カウンターセブン,牡,4,小林美駒, 58 ,16,7,１, ,芝1200,良,,(美),村田一誠,1071,-0.1,,1,1,34.4,514,+22,B
