Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2026. 5.31",京都,3京C,3勝,渡月橋Ｓ･3勝,4,8,スマートワイス,牡,5,高杉吏麒, 58 ,18,1,１, 外,芝1400,良,,(栗),大久保龍,1201,-0.2,,3,3,33.9,484,-4,
,"2026. 5.31",京都,3京C,OP(L),白百合Ｓ(L),1,1,ロサルゴサ,牡,3,池添謙一, 57 ,9,4,１, 外,芝1800,良,,(栗),斉藤崇史,1471,-0.2,,1,1,33.0,486,+4,
,"2026. 5.31",京都,3京C,OP(L),安土城Ｈ(L),8,17,エコロブルーム,牡,5,菱田裕二,57.5,17,7,１, 外,芝1400,良,,(美),加藤征弘,1199,-0.0,,2,2,33.0,472,+6,
,"2026. 5.31",京都,3京C,2勝,與杼特別･2勝,8,10,ゴッドエスパーダ,牡,4,角田大和, 58 ,11,1,１, ,ダ1800,良,,(栗),角田晃一,1511,-0.3,4,4,4,36.2,496,-6,
,"2026. 5.31",京都,3京C,2勝,２勝ｸﾗｽ・牝,1,1,フィオレストラーダ,牝,4,松若風馬, 56 ,8,4,１, 内,芝2000,良,,(栗),杉山晴紀,1594,-0.2,2,2,2,34.9,468,+12,
,"2026. 5.31",京都,3京C,1勝,１勝ｸﾗｽ,1,1,ロードガレリア,牡,4,高杉吏麒, 58 ,10,1,１, 外,芝2400,良,,(栗),藤岡健一,2237,-0.0,6,6,3,35.7,450,+6,
,"2026. 5.31",京都,3京C,1勝,１勝ｸﾗｽ*,5,8,ピカラ,牝,3,斎藤新, 55 ,14,1,１, ,ダ1400,良,,(栗),坂口智康,1237,-0.1,,2,2,36.8,458,+2,
,"2026. 5.31",京都,3京C,未勝利,未勝利,1,1,エイシンビーコン,牡,3,Ｍ．デム, 57 ,18,3,１, 内,芝1600,良,,(栗),吉村圭司,1335,-0.1,,14,9,33.9,460,-2,
,"2026. 5.31",京都,3京C,ｵｰﾌﾟﾝ,障害・オープ,3,3,コンテナワールド,牡,5,井上敏樹,58▲,10,2,１, ,ダ3170,良,,(栗),中竹和也,3337,-0.2,1,1,1,13.5,494,+2,
,"2026. 5.31",京都,3京C,未勝利,未勝利,6,12,スナークシャラク,牡,3,小沢大仁, 57 ,16,9,１, ,ダ1900,良,,(栗),今野貞一,2005,-0.2,2,2,2,37.5,516,-2,
,"2026. 5.31",京都,3京C,未勝利,未勝利,8,16,カーリキュー,牝,3,斎藤新, 55 ,16,1,１, ,ダ1200,良,,(栗),高橋一哉,1122,-0.1,,1,1,36.0,450,0,
,"2026. 5.31",京都,3京C,未勝利,未勝利・牝,1,2,グロリアス,牝,3,田山旺佑,53△,16,1,１, ,ダ1800,良,,(栗),新谷功一,1535,-0.2,8,4,3,37.8,460,+4,B
,"2026. 5.30",京都,3京B,2勝,２勝ｸﾗｽ,3,5,ウルスクローム,牡,4,田口貫太, 58 ,16,4,１, ,ダ1200,良,,(栗),大橋勇樹,1114,-0.2,,11,11,35.4,486,-2,
,"2026. 5.30",京都,3京B,Ｇ３,葵ＳG3,1,2,デアヴェローチェ,牝,3,北村友一, 55 ,16,5,１, 内,芝1200,良,,(栗),上村洋行,1076,-0.1,,3,4,33.6,458,+4,
,"2026. 5.30",京都,3京B,3勝,桃山ＳＨ･3勝,1,2,テーオーマルコーニ,牡,4,団野大成, 57 ,16,5,１, ,ダ1800,良,,(栗),奥村豊,1514,-0.3,3,4,3,35.1,498,+4,
,"2026. 5.30",京都,3京B,OP(L),鳳雛Ｓ(L),8,8,イッテラッシャイ,牡,3,斎藤新, 57 ,9,1,１, ,ダ1800,良,,(美),斎藤誠,1501,-0.1,1,1,1,36.8,498,+2,
,"2026. 5.30",京都,3京B,2勝,２勝ｸﾗｽ,2,2,サンタンカ,牡,4,高杉吏麒, 58 ,12,6,１, 外,芝1400,良,,(栗),千田輝彦,1207,-0.0,,2,2,33.6,516,0,
,"2026. 5.30",京都,3京B,1勝,１勝ｸﾗｽ,1,1,ビップディラン,牡,4,松若風馬, 58 ,15,4,１, 外,芝1600,良,,(栗),小椋研介,1333,-0.0,,1,1,34.6,466,0,
,"2026. 5.30",京都,3京B,1勝,１勝ｸﾗｽ,5,5,マハートマーベル,牡,4,吉村誠之, 58 ,12,7,１, ,ダ1800,良,,(栗),西村真幸,1524,-0.4,6,5,3,36.6,464,+4,B
,"2026. 5.30",京都,3京B,未勝利,未勝利,6,12,サトノアグード,牡,3,坂井瑠星, 57 ,18,1,１, 外,芝1800,良,,(栗),藤原英昭,1457,-0.4,,12,11,33.6,482,+6,
,"2026. 5.30",京都,3京B,未勝利,未勝利,7,13,シートゥサミット,牡,3,酒井学, 57 ,18,1,１, 外,芝2400,良,,(栗),吉岡辰弥,2253,-0.4,13,1,1,35.0,518,0,
,"2026. 5.30",京都,3京B,未勝利,未勝利,2,4,メイショウトウコウ,牡,3,幸英明, 57 ,18,2,１, 内,芝1400,良,,(栗),石橋守,1203,-0.0,,12,11,33.9,464,+2,
,"2026. 5.30",京都,3京B,未勝利,未勝利,1,1,アメリカンイズム,牡,3,川田将雅, 57 ,16,1,１, ,ダ1800,良,,(栗),池江泰寿,1535,-0.7,1,1,1,37.5,502,+18,
,"2026. 5.30",京都,3京B,未勝利,未勝利,7,14,ニホンピロローカス,牡,3,鮫島克駿, 57 ,16,1,１, ,ダ1400,良,,(栗),中尾秀正,1250,-0.5,,1,1,37.2,490,+2,B
,"2026. 5.24",京都,3京A,1勝,１勝ｸﾗｽ,7,14,ジュルナール,牝,4,田山旺佑,54△,16,5,１, ,ダ1400,良,,(栗),池添学,1244,-0.2,,4,5,37.4,480,+8,B
,"2026. 5.24",京都,3京A,OP(L),都大路Ｈ(L),2,2,ガイアメンテ,牡,5,団野大成, 56 ,13,2,１, 外,芝1800,良,,(栗),須貝尚介,1434,-0.3,,7,6,34.2,492,-2,
,"2026. 5.24",京都,3京A,3勝,高瀬川Ｓ･3勝,7,12,アンズアメ,牝,4,鮫島克駿, 56 ,14,2,１, ,ダ1200,良,,(栗),高柳大輔,1105,-0.2,,9,9,35.7,482,+4,
,"2026. 5.24",京都,3京A,2勝,聖護院特･2勝,7,9,アラタマフェーヴル,牡,5,松若風馬, 58 ,11,5,１, 外,芝1800,良,,(栗),浜田多実,1463,-0.1,,2,2,33.5,494,+4,
,"2026. 5.24",京都,3京A,2勝,２勝ｸﾗｽ,5,5,サイモンシュバリエ,牡,4,吉村誠之, 58 ,12,1,１, ,ダ1800,良,,(栗),梅田智之,1529,-0.1,1,1,1,37.1,496,0,
,"2026. 5.24",京都,3京A,1勝,１勝ｸﾗｽ,6,12,ペールノエル,セ,4,北村友一, 58 ,18,4,１, 外,芝1400,良,,(栗),西村真幸,1203,-0.0,,11,10,33.2,442,-6,
,"2026. 5.24",京都,3京A,1勝,１勝ｸﾗｽ*,6,12,ボクマダネムイヨ,牡,3,川田将雅, 57 ,16,1,１, ,ダ1900,良,,(栗),東田明士,1588,-0.8,11,9,8,37.7,490,+2,
,"2026. 5.24",京都,3京A,1勝,１勝ｸﾗｽ*,8,9,モンサンゴールデン,牡,3,鮫島克駿, 57 ,9,6,１, 内,芝1200,良,,(栗),中竹和也,1079,-0.2,,5,6,33.4,466,-4,
,"2026. 5.24",京都,3京A,未勝利,未勝利,1,1,スノースケープ,牝,3,川田将雅, 55 ,10,1,１, 内,芝2000,良,,(栗),中内田充,1593,-0.7,3,3,1,35.0,462,-4,
,"2026. 5.24",京都,3京A,未勝利,未勝利,1,1,ハヤブササキチャン,牝,3,吉田隼人, 55 ,18,1,１, 内,芝1600,良,,(栗),東田明士,1329,-0.4,,2,2,35.1,424,+2,
,"2026. 5.24",京都,3京A,未勝利,未勝利,5,7,ピエナブラック,牡,3,団野大成, 57 ,13,3,１, ,ダ1900,良,,(栗),荒川義之,2029,-0.2,2,2,1,38.6,488,+2,
,"2026. 5.24",京都,3京A,未勝利,未勝利・牝,8,16,オヤツノジカン,牝,3,幸英明, 55 ,16,2,１, ,ダ1800,良,,(栗),高橋義忠,1544,-0.5,5,4,2,38.8,430,0,
,"2026. 5.23",京都,3京9,2勝,オースト･2勝,3,4,ヨリノレジェンド,牡,4,団野大成, 58 ,14,1,１, ,ダ1400,稍,,(栗),奥村豊,1239,-0.0,,9,10,36.1,458,+4,
,"2026. 5.23",京都,3京9,Ｇ３,平安ＳG3,7,14,ロードクロンヌ,牡,5,横山和生, 58 ,16,1,１, ,ダ1900,稍,,(栗),四位洋文,1569,-0.6,2,2,2,37.7,500,0,
,"2026. 5.23",京都,3京9,3勝,シドニー･3勝,8,15,タガノアビー,牝,4,岩田望来, 56 ,16,3,１, 内,芝2000,良,,(栗),千田輝彦,1594,-0.2,13,13,13,33.6,514,+10,
,"2026. 5.23",京都,3京9,1勝,メルボル･1勝,2,2,テイエムアイラン,牝,3,松山弘平, 55 ,11,8,１, 内,芝1600,良,,(栗),宮地貴稔,1329,-0.1,,1,1,34.5,410,0,
,"2026. 5.23",京都,3京9,1勝,１勝ｸﾗｽ,6,10,マディソンガール,牝,4,川田将雅, 56 ,15,1,１, 外,芝1800,良,,(栗),中内田充,1472,-0.0,,5,5,33.3,468,+16,
,"2026. 5.23",京都,3京9,1勝,１勝ｸﾗｽ,2,3,ビルンバウム,セ,5,松若風馬, 58 ,16,3,１, ,ダ1800,稍,,(栗),渡辺薫彦,1527,-0.6,2,2,1,37.1,560,+6,B
,"2026. 5.23",京都,3京9,1勝,１勝ｸﾗｽ*,4,7,ソウルオンファイア,牝,3,団野大成, 55 ,16,6,１, ,ダ1400,稍,*,(栗),野中賢二,1240,-0.3,,1,1,38.0,486,+2,
,"2026. 5.23",京都,3京9,未勝利,未勝利,6,10,パンチャマハブータ,牝,3,池添謙一, 55 ,14,7,１, 外,芝2200,良,,(栗),吉田直弘,2143,-0.0,10,9,7,35.3,406,-2,
,"2026. 5.23",京都,3京9,未勝利,未勝利・牝,1,1,エトワールブーケ,牝,3,横山和生, 55 ,17,6,１, 外,芝1800,良,,(栗),昆貢,1462,-0.1,,5,2,35.8,440,+6,
,"2026. 5.23",京都,3京9,未勝利,未勝利,2,4,ヤマニンフェイエル,牡,3,岩田望来, 57 ,16,3,１, 内,芝1200,良,,(栗),中村直也,1084,-0.1,,1,1,34.5,460,+4,
,"2026. 5.23",京都,3京9,未勝利,未勝利,6,9,フォーオール,セ,3,横山和生, 57 ,14,4,１, ,ダ1800,稍,,(栗),昆貢,1542,-0.0,1,1,1,39.0,490,-4,B
,"2026. 5.23",京都,3京9,未勝利,未勝利,2,3,メリフルアス,牝,3,岩田望来, 55 ,16,2,１, ,ダ1200,稍,,(栗),小栗実,1118,-0.1,,2,2,36.6,476,-2,
,"2026. 5.17",京都,3京8,2勝,２勝ｸﾗｽ,2,2,ビップジーニー,牡,5,田山旺佑,56△,13,7,１, 外,芝1400,良,,(栗),松下武士,1199,-0.0,,4,3,33.9,494,-8,
,"2026. 5.17",京都,3京8,OP(L),栗東ＳＨ(L),2,4,タガノミスト,牝,5,田山旺佑, 55 ,16,8,１, ,ダ1400,良,,(栗),渡辺薫彦,1222,-0.0,,1,1,37.1,484,+2,
,"2026. 5.17",京都,3京8,3勝,錦ＳＨ･3勝,8,12,カズミクラーシュ,牡,5,浜中俊, 56 ,13,4,１, 外,芝1600,良,,(栗),吉岡辰弥,1326,-0.1,,3,3,32.9,508,-4,
,"2026. 5.17",京都,3京8,2勝,白川特別･2勝,3,3,ベイラム,牡,4,吉村誠之, 58 ,10,4,１, 外,芝2400,良,,(栗),武英智,2222,-0.3,2,2,2,34.5,442,+4,
,"2026. 5.17",京都,3京8,2勝,２勝ｸﾗｽ,8,8,ブルーワール,牡,5,田口貫太, 58 ,8,4,１, ,ダ1900,良,,(栗),高柳大輔,1579,-0.0,6,6,6,36.5,514,+2,B
,"2026. 5.17",京都,3京8,1勝,１勝ｸﾗｽ,8,12,サミダレナイツ,牡,4,酒井学, 58 ,12,2,１, 内,芝2000,良,,(栗),谷潔,1589,-0.3,6,6,4,34.7,492,-2,
,"2026. 5.17",京都,3京8,1勝,１勝ｸﾗｽ*,4,8,ジャイアンバローズ,牡,3,高杉吏麒, 57 ,16,6,１, ,ダ1800,良,,(栗),池江泰寿,1518,-0.2,5,7,4,36.8,518,-10,
,"2026. 5.17",京都,3京8,未勝利,未勝利,3,3,エンジェルボイス,牡,3,佐々木大, 57 ,10,5,１, 内,芝2000,良,,(栗),吉村圭司,2006,-0.1,10,10,9,33.7,468,-2,
,"2026. 5.17",京都,3京8,未勝利,未勝利・牝,2,4,ペプチドブッドレア,牝,3,団野大成, 55 ,17,4,１, 内,芝1600,良,,(栗),吉村圭司,1334,-0.0,,4,4,34.7,464,-6,
,"2026. 5.17",京都,3京8,未勝利,未勝利,3,3,ヒラボクソライア,牡,3,角田大和, 57 ,12,5,１, ,ダ1900,良,,(栗),東田明士,2012,-0.3,4,2,1,39.0,520,-4,B
,"2026. 5.17",京都,3京8,未勝利,未勝利,1,2,ジャカルタバオ,セ,3,浜中俊, 57 ,16,3,１, ,ダ1400,良,,(栗),藤野健太,1249,-0.3,,13,12,36.1,460,+4,
,"2026. 5.17",京都,3京8,未勝利,未勝利・牝,6,10,シエーナカラー,牝,3,酒井学, 55 ,14,3,１, ,ダ1800,良,,(栗),北出成人,1550,-0.0,9,8,7,38.0,492,-2,
,"2026. 5.16",京都,3京7,2勝,２勝ｸﾗｽ,6,10,ライトニングゼウス,牡,5,川田将雅, 58 ,15,1,１, ,ダ1200,良,,(美),伊藤圭三,1119,-0.1,,4,6,35.8,508,-2,
,"2026. 5.16",京都,3京7,ｵｰﾌﾟﾝ,鞍馬Ｓ,6,12,フリッカージャブ,牡,4,松山弘平, 57 ,16,1,１, 内,芝1200,良,,(栗),西園翔太,1064,-0.2,,2,2,33.3,510,+8,
,"2026. 5.16",京都,3京7,3勝,上賀茂Ｓ･3勝,7,13,ヒルノハンブルク,牡,4,松山弘平, 58 ,15,4,１, ,ダ1900,良,,(栗),武英智,1586,-0.2,3,3,2,36.2,472,0,
,"2026. 5.16",京都,3京7,1勝,あずさ賞･1勝,2,2,レッドラージャ,牡,3,坂井瑠星, 57 ,10,4,１, 内,芝2000,良,,(栗),友道康夫,1579,-0.0,4,4,3,34.3,518,+4,B
,"2026. 5.16",京都,3京7,ＪＧ２,京都ハイJG2,5,5,シホノスペランツァ,牡,7,高田潤, 60 ,6,2,１, ,芝3930,良,,(栗),寺島良,4336,-0.5,2,1,2,13.9,478,-8,
,"2026. 5.16",京都,3京7,1勝,１勝ｸﾗｽ,6,6,コルドンブルー,牝,4,岩田望来, 56 ,11,2,１, 外,芝1600,良,,(栗),松永幹夫,1333,-0.0,,7,5,33.2,446,+8,
,"2026. 5.16",京都,3京7,1勝,１勝ｸﾗｽ,3,5,ニホンピロカラット,牡,5,田口貫太, 58 ,15,1,１, ,ダ1200,良,,(栗),大橋勇樹,1126,-0.2,,3,3,36.1,520,0,
,"2026. 5.16",京都,3京7,未勝利,未勝利,4,5,ロサルゴサ,牡,3,団野大成, 57 ,14,2,１, 外,芝1800,良,,(栗),斉藤崇史,1452,-0.5,,2,2,34.3,482,-14,
,"2026. 5.16",京都,3京7,未勝利,未勝利,8,9,サトノビダーヤ,牡,3,酒井学, 57 ,10,10,１, 外,芝2400,良,,(栗),高橋康之,2257,-0.0,2,3,2,34.7,462,-6,
,"2026. 5.16",京都,3京7,未勝利,未勝利,7,13,キシャール,牝,3,高杉吏麒, 55 ,18,4,１, 内,芝1400,良,,(栗),小椋研介,1209,-0.1,,2,2,34.2,452,+20,
,"2026. 5.16",京都,3京7,未勝利,未勝利,1,1,ゴールドコット,牡,3,角田大和, 57 ,11,7,１, ,ダ1800,良,,(栗),田中克典,1534,-0.1,11,2,2,37.1,458,+2,B
,"2026. 5.16",京都,3京7,未勝利,未勝利・牝,3,5,ルージュバロン,牝,3,坂井瑠星, 55 ,16,2,１, ,ダ1400,良,,(栗),福永祐一,1250,-0.1,,3,2,37.0,456,-12,
,"2026. 5.10",京都,3京6,2勝,２勝ｸﾗｽ,8,14,ヴィリアリート,牝,4,鮫島克駿, 56 ,14,1,１, ,ダ1400,良,,(栗),西村真幸,1238,-0.1,,6,5,36.4,540,+10,B
,"2026. 5.10",京都,3京6,ｵｰﾌﾟﾝ,平城京Ｓ,2,4,テスティモーネ,牡,4,幸英明, 57 ,16,2,１, ,ダ1800,良,,(栗),大根田裕,1491,-0.2,4,3,3,35.9,524,+4,
,"2026. 5.10",京都,3京6,OP(L),橘Ｓ(L),4,4,タガノアラリア,牡,3,鮫島克駿, 57 ,11,1,１, 外,芝1400,良,,(栗),西園翔太,1197,-0.1,,1,1,33.2,452,-4,
,"2026. 5.10",京都,3京6,3勝,烏丸ＳＨ･3勝,5,6,レクスノヴァス,牡,4,岩田康誠, 57 ,13,1,１, 外,芝2400,良,,(栗),上村洋行,2233,-0.0,7,5,5,33.9,492,+2,
,"2026. 5.10",京都,3京6,1勝,１勝ｸﾗｽ,8,12,タマモブラウンタイ,牡,4,幸英明, 58 ,12,1,１, 内,芝1200,良,,(栗),角田晃一,1074,-0.2,,1,1,33.8,478,0,B
,"2026. 5.10",京都,3京6,1勝,１勝ｸﾗｽ・牝*,6,7,メイショウコマチ,牝,3,太宰啓介, 55 ,12,3,１, ,ダ1800,良,,(栗),千田輝彦,1516,-0.7,10,9,7,36.7,464,-4,
,"2026. 5.10",京都,3京6,1勝,１勝ｸﾗｽ,7,7,アットアブラスト,セ,6,吉村誠之, 58 ,10,7,１, 外,芝2200,良,,(栗),小椋研介,2112,-0.1,3,3,3,34.5,466,+4,B
,"2026. 5.10",京都,3京6,未勝利,未勝利,6,9,アトレッタ,牡,3,池添謙一, 57 ,13,2,１, 内,芝2000,良,,(栗),斉藤崇史,1592,-0.5,8,8,8,34.9,418,-2,
,"2026. 5.10",京都,3京6,未勝利,未勝利,1,1,パーシャングレー,牡,3,吉村誠之, 57 ,17,4,１, 内,芝1600,良,,(栗),池添学,1331,-0.0,,8,7,33.7,470,+4,
,"2026. 5.10",京都,3京6,未勝利,未勝利,6,7,カイラーサ,セ,3,鮫島良太, 57 ,12,7,１, ,ダ1900,良,,(栗),河嶋宏樹,2011,-0.2,1,1,1,38.7,498,-24,
,"2026. 5.10",京都,3京6,未勝利,未勝利,2,3,ビサーロ,セ,3,川須栄彦, 57 ,16,8,１, ,ダ1200,良,,(栗),田中克典,1123,-0.4,,2,2,37.2,462,0,
,"2026. 5.10",京都,3京6,未勝利,未勝利・牝,6,7,ミルボナー,牝,3,武豊, 55 ,11,1,１, ,ダ1800,良,,(栗),高野友和,1533,-0.5,1,1,1,38.5,486,+6,
,"2026. 5. 9",京都,3京5,2勝,２勝ｸﾗｽ,6,8,ロードヴォイジャー,牡,4,西村淳也, 58 ,13,2,１, ,ダ1800,良,,(栗),坂口智康,1517,-0.1,1,2,2,36.9,516,0,
,"2026. 5. 9",京都,3京5,Ｇ２,京都新聞G2,3,5,コンジェスタス,牡,3,西村淳也, 57 ,16,6,１, 外,芝2200,良,,(栗),高野友和,2099,-0.0,7,9,7,35.3,518,-6,
,"2026. 5. 9",京都,3京5,2勝,鴨川特別･2勝,3,3,ヴィスマール,牡,5,西村淳也, 58 ,8,3,１, 内,芝2000,良,,(栗),奥村豊,1582,-0.2,1,1,1,34.5,462,0,
,"2026. 5. 9",京都,3京5,2勝,久御山特･2勝,6,7,ウォータークラーク,牡,4,幸英明, 58 ,11,2,１, 外,芝1600,良,,(栗),石橋守,1322,-0.1,,6,6,33.9,484,-4,
,"2026. 5. 9",京都,3京5,1勝,１勝ｸﾗｽ・牝,3,5,ローマンレイク,牝,5,角田大和, 56 ,16,12,１, ,ダ1400,良,,(栗),松永幹夫,1238,-0.1,,2,2,37.3,432,+6,
,"2026. 5. 9",京都,3京5,1勝,１勝ｸﾗｽ,7,8,テンエースワン,牡,5,Ｍ．デム, 58 ,11,3,１, ,ダ1900,良,,(栗),大久保龍,1591,-0.1,2,1,1,39.4,474,0,B
,"2026. 5. 9",京都,3京5,1勝,１勝ｸﾗｽ*,1,1,アスクケンタッキー,牡,3,田山旺佑,55△,16,7,１, ,ダ1200,良,,(栗),藤原英昭,1115,-0.1,,1,1,37.4,472,+2,
,"2026. 5. 9",京都,3京5,1勝,１勝ｸﾗｽ*,7,7,コルテオソレイユ,牡,3,浜中俊, 57 ,8,1,１, 内,芝1600,良,,(栗),佐藤悠太,1334,-0.0,,3,3,33.7,452,-6,
,"2026. 5. 9",京都,3京5,未勝利,未勝利・牝,5,8,マジカルアメジスト,牝,3,北村友一, 55 ,15,4,１, 内,芝2000,良,,(栗),吉岡辰弥,2003,-0.1,6,5,5,34.1,518,+10,
,"2026. 5. 9",京都,3京5,未勝利,未勝利,5,10,キングケープ,牡,3,岩田望来, 57 ,17,3,１, 内,芝1400,良,*,(栗),大橋勇樹,1203,-0.1,,3,3,33.7,434,0,
,"2026. 5. 9",京都,3京5,未勝利,未勝利,3,5,ココロヅヨサ,牡,3,浜中俊, 57 ,15,4,１, ,ダ1800,良,*,(栗),田中克典,1542,-0.9,10,9,5,37.5,454,-10,B
,"2026. 5. 9",京都,3京5,未勝利,未勝利,8,15,オウケンブラッド,牡,3,北村友一, 57 ,16,1,１, ,ダ1400,良,*,(栗),畑端省吾,1247,-0.3,,6,6,37.1,448,+6,
,"2026. 5. 3",京都,3京4,3勝,東大路Ｈ･3勝,7,13,ハワイアンタイム,セ,6,太宰啓介, 56 ,16,4,１, ,ダ1400,稍,,(栗),昆貢,1227,-0.1,,4,3,36.6,498,-2,B
,"2026. 5. 3",京都,3京4,Ｇ１,天皇賞春G1,4,7,クロワデュノール,牡,4,北村友一, 58 ,15,1,１, 外,芝3200,良,,(栗),斉藤崇史,3137,-0.0,5,5,3,34.9,514,-8,
,"2026. 5. 3",京都,3京4,3勝,朱雀Ｓ･3勝,2,3,ルシード,牡,4,北村友一, 58 ,18,1,１, 内,芝1200,良,,(美),田島俊明,1068,-0.2,,4,3,33.3,500,-8,
,"2026. 5. 3",京都,3京4,2勝,六波羅特･2勝,6,6,レヴァンテシチー,牡,4,松山弘平, 58 ,9,2,１, ,ダ1800,稍,,(栗),柴田卓,1508,-0.1,8,3,3,36.8,488,-2,
,"2026. 5. 3",京都,3京4,2勝,御池特別･2勝,6,11,アタリダイキチ,牡,4,津村明秀, 58 ,15,12,１, 内,芝1200,良,,(美),西田雄一,1078,-0.0,,2,2,33.7,486,+2,
,"2026. 5. 3",京都,3京4,1勝,１勝ｸﾗｽ,7,7,タンテドヴィーヴル,牡,4,ルメール, 58 ,8,1,１, 内,芝2000,良,,(栗),斉藤崇史,1597,-0.2,1,1,1,34.1,500,+2,
,"2026. 5. 3",京都,3京4,1勝,１勝ｸﾗｽ*,2,3,ゼロヴィジビリティ,牡,3,ルメール, 57 ,16,1,１, ,ダ1400,稍,,(栗),寺島良,1237,-0.0,,1,1,37.5,506,0,
,"2026. 5. 3",京都,3京4,未勝利,未勝利,7,9,オックスアイ,牡,3,吉村誠之, 57 ,11,7,１, 外,芝1800,良,,(栗),清水久詞,1461,-0.0,,2,2,34.7,508,+2,
,"2026. 5. 3",京都,3京4,未勝利,未勝利,8,11,マジョレルブルー,牡,3,レーン, 57 ,11,1,１, 外,芝2400,良,,(栗),友道康夫,2254,-0.2,2,3,3,34.0,478,0,
,"2026. 5. 3",京都,3京4,未勝利,未勝利・牝,8,14,レザーアンドレース,牝,3,松若風馬, 55 ,15,9,１, ,ダ1800,稍,,(栗),平田修,1537,-0.5,13,11,11,37.3,460,-8,
,"2026. 5. 3",京都,3京4,未勝利,未勝利,8,12,メイショウサッソウ,牡,3,加藤祥太, 57 ,12,8,１, ,ダ1900,稍,,(栗),庄野靖志,2002,-0.1,3,3,3,38.1,420,-8,
,"2026. 5. 3",京都,3京4,未勝利,未勝利・牝,5,9,ピカラ,牝,3,岩田望来, 55 ,16,2,１, ,ダ1400,稍,,(栗),坂口智康,1240,-0.7,,2,2,36.7,456,+4,
,"2026. 5. 2",京都,3京3,1勝,１勝ｸﾗｽ,4,4,ミッキースターダム,セ,5,鮫島克駿, 58 ,10,6,１, 外,芝1600,良,,(栗),前川恭子,1328,-0.0,,1,1,34.0,474,-2,
,"2026. 5. 2",京都,3京3,Ｇ３,ユニコーG3,4,4,シルバーレシオ,牡,3,岩田望来, 57 ,12,2,１, ,ダ1900,稍,,(栗),野中賢二,1575,-0.1,9,9,5,36.1,506,-4,
,"2026. 5. 2",京都,3京3,2勝,京極特別･2勝,5,5,クアトロジャック,牡,5,吉村誠之, 58 ,12,8,１, ,ダ1200,稍,,(栗),庄野靖志,1115,-0.1,,2,2,35.5,484,+4,B
,"2026. 5. 2",京都,3京3,1勝,矢車賞･1勝*,7,7,トリニティ,牝,3,岩田望来, 55 ,9,4,１, 外,芝2200,良,,(栗),安田翔伍,2120,-0.3,2,1,1,34.0,450,+8,
,"2026. 5. 2",京都,3京3,1勝,１勝ｸﾗｽ,8,12,リアルスター,牡,4,秋山稔樹, 58 ,13,9,１, ,ダ1400,稍,*,(栗),大橋勇樹,1244,-0.7,,9,5,36.1,558,+2,
,"2026. 5. 2",京都,3京3,1勝,１勝ｸﾗｽ*,5,5,ファムマルキーズ,牝,3,吉村誠之, 55 ,12,2,１, 外,芝1400,良,,(栗),大久保龍,1199,-0.1,,2,2,33.4,448,0,
,"2026. 5. 2",京都,3京3,1勝,１勝ｸﾗｽ・牝,6,7,シュドゥン,牝,4,池添謙一, 56 ,11,1,１, ,ダ1800,稍,,(栗),上村洋行,1523,-0.1,2,3,3,36.9,486,+20,
,"2026. 5. 2",京都,3京3,未勝利,未勝利,5,6,ロードスタニング,牡,3,川田将雅, 57 ,13,1,１, 内,芝2000,良,,(栗),杉山晴紀,2014,-0.1,3,3,3,34.0,510,+2,
,"2026. 5. 2",京都,3京3,未勝利,未勝利,3,6,リアンマヒナ,牡,3,岩田望来, 57 ,18,2,１, 内,芝1400,稍,*,(栗),高橋一哉,1204,-0.0,,7,6,33.6,440,+2,
,"2026. 5. 2",京都,3京3,未勝利,未勝利・牝,8,16,カモメガトンダ,牝,3,松若風馬, 55 ,18,14,１, 内,芝1600,稍,,(栗),今野貞一,1340,-0.1,,2,2,34.6,440,+4,
,"2026. 5. 2",京都,3京3,未勝利,未勝利,5,8,ケンフィールド,牡,3,幸英明, 57 ,15,2,１, ,ダ1800,重,,(栗),大根田裕,1526,-0.6,1,1,1,37.0,472,+10,
,"2026. 5. 2",京都,3京3,未勝利,未勝利,3,5,スターフュージョン,牝,3,鮫島克駿, 55 ,16,2,１, ,ダ1200,重,,(栗),杉山佳明,1115,-0.2,,4,4,35.3,488,0,
,"2026. 4.26",京都,3京2,2勝,２勝ｸﾗｽ,4,6,ストップヤーニング,牡,4,高杉吏麒, 58 ,14,4,１, ,ダ1800,良,,(栗),羽月友彦,1510,-0.7,4,6,3,37.4,440,-4,
,"2026. 4.26",京都,3京2,Ｇ２,マイラーG2,5,9,アドマイヤズーム,牡,4,武豊, 57 ,18,1,１, 外,芝1600,良,,(栗),友道康夫,1317,-0.1,,2,2,33.3,482,+8,
,"2026. 4.26",京都,3京2,3勝,センテＨ･3勝,3,5,イガッチ,牡,4,浜中俊, 55 ,18,5,１, 外,芝1800,良,,(栗),笹田和秀,1437,-0.1,,3,4,34.1,478,+2,
,"2026. 4.26",京都,3京2,2勝,比良山Ｈ･2勝,1,1,オメガナビゲーター,セ,5,鮫島克駿, 56 ,11,5,１, 外,芝2200,良,,(栗),安田翔伍,2114,-0.1,2,2,2,34.8,496,-6,
